"File","Severity","Classification","Evidence","Lines","SizeBytes"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M144\M144Component.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","1","108"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M144\M144Page.jsx","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","14","610"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M145\index.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","78"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M145\M145Component.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","5","157"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M145\M145Page.jsx","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","11","259"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M146\index.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","78"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M146\M146Component.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","5","159"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M146\M146Page.jsx","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","11","261"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M147\index.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","78"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M147\M147Component.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","5","158"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M147\M147Page.jsx","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","11","260"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M148\index.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","1","54"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M148\M148Component.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","1","108"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M148\M148Page.jsx","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","14","610"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M149\index.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","1","54"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M149\M149Component.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","1","108"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M149\M149Page.jsx","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","14","610"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M150\index.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","78"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M150\M150Component.jsx","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","5","159"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\modules\M150\M150Page.jsx","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","11","261"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\CartPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","203","7775"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\ClimateMonitoringPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","284","14392"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\CostControlPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","409","21317"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\DashboardPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","211","9330"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\economic\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","2","69"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\ExperienceLayerPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","204","9656"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\FarmerKycPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","222","12386"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\FarmerVerificationPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","100","4557"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\ForwardPricingPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","256","12057"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\LandUseCarbonPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","114","5412"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\REOSDashboardPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","351","16247"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\pages\UnifiedLedgerPage.jsx","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","433","18663"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\services\api.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","2959","166988"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\test\setup.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE","5","137"
".claude\worktrees\jolly-feynman-9d174f\frontend\src\test\utils\pushNotifications.test.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","81","2345"
".claude\worktrees\jolly-feynman-9d174f\frontend\src-tauri\build.rs","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE","4","42"
".claude\worktrees\jolly-feynman-9d174f\frontend\src-tauri\src\main.rs","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","69","2496"
".claude\worktrees\jolly-feynman-9d174f\tools\a11y-audit.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","184","7226"
".claude\worktrees\jolly-feynman-9d174f\tools\frontend-boundaries.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","303","15567"
".claude\worktrees\jolly-feynman-9d174f\tools\master-index.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","283","12382"
".claude\worktrees\jolly-feynman-9d174f\tools\module-audit.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","306","17941"
".claude\worktrees\jolly-feynman-9d174f\tools\validate-resolution-rules.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","179","7278"
".claude\worktrees\musing-bartik-79ce5a\backend\src\controllers\completeAIIntegrationController.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","451","13619"
".claude\worktrees\musing-bartik-79ce5a\backend\src\controllers\completeERPIntegrationController.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","428","12719"
".claude\worktrees\musing-bartik-79ce5a\backend\src\core\aiOrchestrator.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","751","37913"
".claude\worktrees\musing-bartik-79ce5a\backend\src\core\outcomeResolver.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","284","11856"
".claude\worktrees\musing-bartik-79ce5a\backend\src\core\withTransaction.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","97","4110"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\ar_vr_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","160","6481"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\backup\backup_manager.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","678","20409"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\blockchain_traceability_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","209","8736"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\consumer_health_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","242","9443"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\conversational_ai_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","229","9769"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\database_enhancements.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","537","15910"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\engineering_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","1211","45212"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\food_intelligence_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","280","10542"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\form_management_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","22","686"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\gi_intelligence_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","325","12680"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\iot_integration_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","195","7799"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\knowledge_graph_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","168","6839"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\000_base_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","1071","43715"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\013_farmer_health_welfare_module.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","127","6553"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\014_audit_system.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","149","5940"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\014_horticulture_module.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","214","9405"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\014_platform_foundation_modules.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","364","13005"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\015_advanced_features.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","238","9622"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\015_authorization_service.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","194","10177"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\017_ar_vr_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","188","8677"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\019_blockchain_traceability_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","225","10125"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\020_consumer_health_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","250","10258"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\021_conversational_ai_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","246","11162"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\023_engineering_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","1268","51053"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\024_food_intelligence_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","290","11338"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\026_form_management_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","22","686"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\027_gi_intelligence_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","333","13514"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\031_iot_integration_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","221","9814"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\032_knowledge_graph_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","175","7513"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\044_value_commerce_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","277","10821"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\045_voice_ai_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","197","8721"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\046_advanced_voice_ai_tables.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","136","6497"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\048_offline_payment_tables.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","213","9978"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\051_arp_forward_pricing.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","320","15580"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\053_v42_recovered_finance.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","362","17356"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\056_named_missing_modules.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","624","28472"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\057_climate_weather_d14.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","375","17264"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\058_sam_ai_orchestration.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","371","20439"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\1001_platform_configuration.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","18","572"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\3100_ecommerce_tables.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","293","13577"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\3101_ecommerce_integration_tables.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","211","10828"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\3102_ecommerce_ai_erp_business_marketing.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","468","20912"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\3103_nutrient_value_sales.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","161","8184"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\3200_hr_module_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","261","11987"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\993_enterprise_control_layer.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","551","25118"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\994_recovered_capabilities.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","266","12553"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\996_enterprise_foundation.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","634","27777"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\999_schema_reconciliation.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","135","8100"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\migrations\9997_enterprise_memory_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","118","6594"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\models\Order.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","142","3559"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\models\Product.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","174","3933"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\models\User.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","114","2771"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","1053","42111"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\value_commerce_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","271","10231"
".claude\worktrees\musing-bartik-79ce5a\backend\src\database\voice_ai_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","169","6601"
".claude\worktrees\musing-bartik-79ce5a\backend\src\jobs\loadMandiPrices.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","148","5902"
".claude\worktrees\musing-bartik-79ce5a\backend\src\middleware\inputValidation.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","196","5460"
".claude\worktrees\musing-bartik-79ce5a\backend\src\middleware\responseFormatter.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","344","10044"
".claude\worktrees\musing-bartik-79ce5a\backend\src\middleware\securityHeaders.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","338","9690"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M001\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","12","439"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M002\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","13","556"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M003\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","13","471"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M004\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","12","456"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M005\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","12","447"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M006\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","4","157"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M006\model.sql","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE","4","165"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M006\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","211","6774"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M007\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","128"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M007\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","306","9129"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M008\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","128"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M008\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","388","12059"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M009\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","125"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M009\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","437","13314"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M010\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","125"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M011\controller.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","124","4578"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M011\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","4","148"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M012\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M012\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","372","11198"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M013\controller.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK | THIN_IMPLEMENTATION","11","1745"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M013\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M013\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","14","590"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M014\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","120"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M015\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M016\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","119"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M016\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","466","14252"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M017\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M017\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","448","13127"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M018\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","121"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M018\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","539","17133"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M019\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","123"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M019\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","466","14635"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M020\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","123"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M021\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M021\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","460","15129"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M024\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","13","546"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M025\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","11","411"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M026\controller.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK | THIN_IMPLEMENTATION","11","1745"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M026\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M026\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","40","1847"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M027\controller.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK | THIN_IMPLEMENTATION","11","1745"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M027\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M027\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","40","1847"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M028\controller.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK | THIN_IMPLEMENTATION","11","1745"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M028\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M028\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","40","1847"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M029\controller.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK | THIN_IMPLEMENTATION","11","1745"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M029\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M029\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","139","4991"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M030\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M030\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","463","13150"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M031\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","12","451"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M032\index.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","14","425"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M032\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","10","352"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M032\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","259","8175"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M033\controller.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK | THIN_IMPLEMENTATION","11","1745"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M033\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","145"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M033\service.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","40","1851"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M034\controller.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","4","110"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M034\index.js","MEDIUM","REVIEW_REQUIRED","VERY_SMALL_FILE | THIN_IMPLEMENTATION","3","119"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M034\routes.js","MEDIUM","REVIEW_REQUIRED","THIN_IMPLEMENTATION","8","242"
