"FrontendFile","Method","RawPath","CandidatePath","Status","BackendPath","BackendRouter"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Admin\AutoGenerationDashboard.jsx","DELETE","${API_BASE}/queue","/:param/queue","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/crop-varieties/${id}","/crop-varieties/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M268\M268Page.jsx","GET","/api/m268?${params}","/api/m268","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/nutrition-intelligence/product-nutrition/${productId}/score","/nutrition-intelligence/product-nutrition/:param/score","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/library/cards/${encodeURIComponent(id)}","/library/cards/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\artificialScientistAPI.js","POST","${base}/runs/${id}/transition","/:param/runs/:param/transition","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M178\M178Page.jsx","GET","/api/m178?${params}","/api/m178","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M251\M251Page.jsx","GET","/api/m251/search?q=${encodeURIComponent(searchQuery)}","/api/m251/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/chambers-of-commerce/${id}","/chambers-of-commerce/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M248\M248Page.jsx","DELETE","/api/m248/${id}","/api/m248/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M263\M263.jsx","DELETE","/api/v1/backend-modules/M263/${id}","/api/v1/backend-modules/M263/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M263/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M263\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M186\M186Page.jsx","GET","/api/m186/search?q=${encodeURIComponent(searchQuery)}","/api/m186/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\IoTMonitoringDashboard.jsx","GET","/iot/farmers/${user.id}/devices","/iot/farmers/:param/devices","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M319\M319Page.jsx","GET","/api/m319/search?q=${encodeURIComponent(searchQuery)}","/api/m319/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M056\M056Page.jsx","GET","/api/m056?${params}","/api/m056","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M251\M251Page.jsx","DELETE","/api/m251/${id}","/api/m251/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/equipment-exchange/listing/${listingId}/complete","/equipment-exchange/listing/:param/complete","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M234\M234Page.jsx","DELETE","/api/m234/${id}","/api/m234/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/session-management/session/${id}","/session-management/session/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M42\M42.jsx","DELETE","/api/v1/backend-modules/M042/${id}","/api/v1/backend-modules/M042/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M042/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M042\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M181\M181Page.jsx","DELETE","/api/m181/${id}","/api/m181/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/cost-control/budget/${budgetId}/submit","/cost-control/budget/:param/submit","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/integrations/${id}","/integrations/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M093\M093Page.jsx","GET","/api/m093?${params}","/api/m093","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Farmer\FarmerImagePortal.jsx","POST","/api/farmer/portfolio/products/${productId}/publish","/api/farmer/portfolio/products/:param/publish","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/daos/${id}/participate","/daos/:param/participate","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M046\M046Page.jsx","DELETE","/api/m046/${id}","/api/m046/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\marketplaceService.js","PUT","/marketplace/listings/${listingId}","/marketplace/listings/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M245\M245Page.jsx","DELETE","/api/m245/${id}","/api/m245/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/ai-agent/agent/${agentName}/clear-memory","/ai-agent/agent/:param/clear-memory","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/cost-control/cost-center/${costCenterId}","/cost-control/cost-center/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M49\M49.jsx","DELETE","/api/v1/backend-modules/M049/${id}","/api/v1/backend-modules/M049/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M049/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M049\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M222\M222Page.jsx","GET","/api/m222/search?q=${encodeURIComponent(searchQuery)}","/api/m222/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/templates/${id}","/templates/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/aquaculture-analytics/metric/${id}","/aquaculture-analytics/metric/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","PUT","/logistics/shipments/${id}/status","/logistics/shipments/:param/status","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M242\M242.jsx","DELETE","/api/v1/backend-modules/M242/${id}","/api/v1/backend-modules/M242/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M242/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M242\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M165\M165Page.jsx","DELETE","/api/m165/${id}","/api/m165/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/i18n/${lang}","/i18n/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M217\M217.jsx","DELETE","/api/v1/backend-modules/M217/${id}","/api/v1/backend-modules/M217/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M217/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M217\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M343\M343Page.jsx","DELETE","/api/m343/${id}","/api/m343/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/conversational-ai/session/${sessionId}/respond","/conversational-ai/session/:param/respond","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/organizations/${id}","/organizations/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M176\M176.jsx","DELETE","/api/v1/backend-modules/M176/${id}","/api/v1/backend-modules/M176/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M176/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M176\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M284\M284Page.jsx","DELETE","/api/m284/${id}","/api/m284/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M039\M039Page.jsx","GET","/api/m039?${params}","/api/m039","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M070\M070Page.jsx","GET","/api/m070?${params}","/api/m070","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/envoys/${id}","/envoys/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/modules/${module}/${id}","/modules/:param/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/poultry/flock/${id}","/poultry/flock/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M269\M269Page.jsx","DELETE","/api/m269/${id}","/api/m269/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M081\M081Page.jsx","GET","/api/m081?${params}","/api/m081","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/library/cards/${id}","/library/cards/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M330\M330Page.jsx","DELETE","/api/m330/${id}","/api/m330/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M330\M330Page.jsx","GET","/api/m330/search?q=${encodeURIComponent(searchQuery)}","/api/m330/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/complete-erp-integration/sync-crop-lifecycle/${cropId}","/complete-erp-integration/sync-crop-lifecycle/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M050\M050Page.jsx","GET","/api/m050/search?q=${encodeURIComponent(searchQuery)}","/api/m050/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M159\M159Page.jsx","GET","/api/m159?${params}","/api/m159","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M55\M55.jsx","DELETE","/api/v1/backend-modules/M055/${id}","/api/v1/backend-modules/M055/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M055/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M055\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M203\M203Page.jsx","DELETE","/api/m203/${id}","/api/m203/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M293\M293.jsx","DELETE","/api/v1/backend-modules/M293/${id}","/api/v1/backend-modules/M293/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M293/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M293\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M226\M226Page.jsx","GET","/api/m226/search?q=${encodeURIComponent(searchQuery)}","/api/m226/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M078\M078Page.jsx","DELETE","/api/m078/${id}","/api/m078/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/sheep/lambing-outcome/${id}","/sheep/lambing-outcome/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/drought-monitoring/records/record/${id}","/drought-monitoring/records/record/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","GET","/insurance/claims/${id}","/insurance/claims/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/bio-pesticide/item/${id}","/bio-pesticide/item/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/degradation-strategies/${id}/activate","/degradation-strategies/:param/activate","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M234\M234Page.jsx","GET","/api/m234?${params}","/api/m234","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M343\M343Page.jsx","GET","/api/m343?${params}","/api/m343","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M270\M270.jsx","DELETE","/api/v1/backend-modules/M270/${id}","/api/v1/backend-modules/M270/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M270/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M270\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M277\M277Page.jsx","DELETE","/api/m277/${id}","/api/m277/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M305\M305Page.jsx","GET","/api/m305?${params}","/api/m305","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M290\M290Page.jsx","GET","/api/m290/search?q=${encodeURIComponent(searchQuery)}","/api/m290/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M231\M231.jsx","DELETE","/api/v1/backend-modules/M231/${id}","/api/v1/backend-modules/M231/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M231/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M231\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M142\M142Page.jsx","DELETE","/api/m142/${id}","/api/m142/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M256\M256Page.jsx","GET","/api/m256?${params}","/api/m256","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M256\M256.jsx","DELETE","/api/v1/backend-modules/M256/${id}","/api/v1/backend-modules/M256/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M256/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M256\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M174\M174Page.jsx","DELETE","/api/m174/${id}","/api/m174/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M287\M287Page.jsx","GET","/api/m287/search?q=${encodeURIComponent(searchQuery)}","/api/m287/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M339\M339Page.jsx","GET","/api/m339/search?q=${encodeURIComponent(searchQuery)}","/api/m339/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M195\M195Page.jsx","GET","/api/m195?${params}","/api/m195","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M042\M042Page.jsx","DELETE","/api/m042/${id}","/api/m042/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ecommerce-erp/gst-invoice/${orderId}","/ecommerce-erp/gst-invoice/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M231\M231Page.jsx","GET","/api/m231/search?q=${encodeURIComponent(searchQuery)}","/api/m231/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M064\M064Page.jsx","GET","/api/m064?${params}","/api/m064","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/timeline/${entity}/${id}","/timeline/:param/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M288\M288Page.jsx","GET","/api/m288?${params}","/api/m288","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/gateways/${id}","/gateways/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/recovery-points/${id}/restore","/recovery-points/:param/restore","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M144\M144.jsx","DELETE","/api/v1/backend-modules/M144/${id}","/api/v1/backend-modules/M144/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M144/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M144\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M181\M181.jsx","DELETE","/api/v1/backend-modules/M181/${id}","/api/v1/backend-modules/M181/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M181/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M181\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M267\M267Page.jsx","GET","/api/m267?${params}","/api/m267","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M136\M136Page.jsx","DELETE","/api/m136/${id}","/api/m136/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/orchard/orchard/${id}","/orchard/orchard/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/producer-group/${id}","/producer-group/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M297\M297Page.jsx","DELETE","/api/m297/${id}","/api/m297/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M157\M157Page.jsx","GET","/api/m157/search?q=${encodeURIComponent(searchQuery)}","/api/m157/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M141\M141Page.jsx","GET","/api/m141/search?q=${encodeURIComponent(searchQuery)}","/api/m141/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M032\M032Page.jsx","GET","/api/m032?${params}","/api/m032","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M066\M066Page.jsx","GET","/api/m066/search?q=${encodeURIComponent(searchQuery)}","/api/m066/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M196\M196Page.jsx","GET","/api/m196/search?q=${encodeURIComponent(searchQuery)}","/api/m196/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M335\M335Page.jsx","DELETE","/api/m335/${id}","/api/m335/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M321\M321Page.jsx","GET","/api/m321?${params}","/api/m321","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","GET","/api/m115?${params}","/api/m115","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/regulations/${id}/compliance","/regulations/:param/compliance","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/profiling/profiles/${id}","/profiling/profiles/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M073\M073Page.jsx","DELETE","/api/m073/${id}","/api/m073/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M259\M259Page.jsx","DELETE","/api/m259/${id}","/api/m259/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/comprehensive-erp/confirm-production-order/${id}","/comprehensive-erp/confirm-production-order/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/cooperative-share/members/${fpoId}","/cooperative-share/members/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/unions/${id}","/unions/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M167\M167Page.jsx","GET","/api/m167?${params}","/api/m167","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","GET","/api/m115/search?q=${encodeURIComponent(searchQuery)}","/api/m115/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/rights/${id}","/rights/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/protected-cultivation/structure/${id}","/protected-cultivation/structure/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M184\M184Page.jsx","GET","/api/m184?${params}","/api/m184","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/unified-ai-routes/${id}","/unified-ai-routes/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M152\M152.jsx","DELETE","/api/v1/backend-modules/M152/${id}","/api/v1/backend-modules/M152/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M152/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M152\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M152\M152Page.jsx","GET","/api/m152?${params}","/api/m152","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M147\M147.jsx","DELETE","/api/v1/backend-modules/M147/${id}","/api/v1/backend-modules/M147/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M147/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M147\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/dairy-ai/predict-health-risks/${animalId}","/dairy-ai/predict-health-risks/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/aeroponics/system/${id}","/aeroponics/system/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/cost-control/cost-center/${costCenterId}/actuals","/cost-control/cost-center/:param/actuals","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M341\M341.jsx","DELETE","/api/v1/backend-modules/M341/${id}","/api/v1/backend-modules/M341/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M341/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M341\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M042\M042Page.jsx","GET","/api/m042/search?q=${encodeURIComponent(searchQuery)}","/api/m042/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/input-distribution/record/${id}","/input-distribution/record/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/goat/animal/${id}","/goat/animal/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M038\M038Page.jsx","GET","/api/m038?${params}","/api/m038","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M244\M244Page.jsx","GET","/api/m244?${params}","/api/m244","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M105\M105Page.jsx","GET","/api/m105?${params}","/api/m105","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","PUT","/insurance/claims/${id}/process","/insurance/claims/:param/process","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M037\M037Page.jsx","DELETE","/api/m037/${id}","/api/m037/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/notifications/${id}/read","/notifications/:param/read","DYNAMIC_UNRESOLVED",,
