"FrontendFile","Client","Method","RawPath","Status"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/bio-pesticide/item/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/degradation-strategies/${id}/activate","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M234\M234Page.jsx","fetch","GET","/api/m234?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M343\M343Page.jsx","fetch","GET","/api/m343?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M270\M270.jsx","fetch","DELETE","/api/v1/backend-modules/M270/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M277\M277Page.jsx","fetch","DELETE","/api/m277/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M305\M305Page.jsx","fetch","GET","/api/m305?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M290\M290Page.jsx","fetch","GET","/api/m290/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M231\M231.jsx","fetch","DELETE","/api/v1/backend-modules/M231/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M142\M142Page.jsx","fetch","DELETE","/api/m142/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M256\M256Page.jsx","fetch","GET","/api/m256?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M256\M256.jsx","fetch","DELETE","/api/v1/backend-modules/M256/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M174\M174Page.jsx","fetch","DELETE","/api/m174/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M287\M287Page.jsx","fetch","GET","/api/m287/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M339\M339Page.jsx","fetch","GET","/api/m339/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M195\M195Page.jsx","fetch","GET","/api/m195?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M042\M042Page.jsx","fetch","DELETE","/api/m042/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ecommerce-erp/gst-invoice/${orderId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M231\M231Page.jsx","fetch","GET","/api/m231/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M064\M064Page.jsx","fetch","GET","/api/m064?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/timeline/${entity}/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M288\M288Page.jsx","fetch","GET","/api/m288?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/gateways/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/recovery-points/${id}/restore","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M144\M144.jsx","fetch","DELETE","/api/v1/backend-modules/M144/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M181\M181.jsx","fetch","DELETE","/api/v1/backend-modules/M181/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M267\M267Page.jsx","fetch","GET","/api/m267?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M136\M136Page.jsx","fetch","DELETE","/api/m136/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/orchard/orchard/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/producer-group/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M297\M297Page.jsx","fetch","DELETE","/api/m297/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M157\M157Page.jsx","fetch","GET","/api/m157/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M141\M141Page.jsx","fetch","GET","/api/m141/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M032\M032Page.jsx","fetch","GET","/api/m032?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M066\M066Page.jsx","fetch","GET","/api/m066/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M196\M196Page.jsx","fetch","GET","/api/m196/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M335\M335Page.jsx","fetch","DELETE","/api/m335/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M321\M321Page.jsx","fetch","GET","/api/m321?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","fetch","GET","/api/m115?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/regulations/${id}/compliance","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/profiling/profiles/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M073\M073Page.jsx","fetch","DELETE","/api/m073/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M259\M259Page.jsx","fetch","DELETE","/api/m259/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/comprehensive-erp/confirm-production-order/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cooperative-share/members/${fpoId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/unions/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M167\M167Page.jsx","fetch","GET","/api/m167?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","fetch","GET","/api/m115/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/rights/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/protected-cultivation/structure/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M184\M184Page.jsx","fetch","GET","/api/m184?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/unified-ai-routes/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M152\M152.jsx","fetch","DELETE","/api/v1/backend-modules/M152/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M152\M152Page.jsx","fetch","GET","/api/m152?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M147\M147.jsx","fetch","DELETE","/api/v1/backend-modules/M147/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/dairy-ai/predict-health-risks/${animalId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/aeroponics/system/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cost-control/cost-center/${costCenterId}/actuals","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M341\M341.jsx","fetch","DELETE","/api/v1/backend-modules/M341/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M042\M042Page.jsx","fetch","GET","/api/m042/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/input-distribution/record/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/goat/animal/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M038\M038Page.jsx","fetch","GET","/api/m038?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M244\M244Page.jsx","fetch","GET","/api/m244?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M105\M105Page.jsx","fetch","GET","/api/m105?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","api","PUT","/insurance/claims/${id}/process","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M037\M037Page.jsx","fetch","DELETE","/api/m037/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/notifications/${id}/read","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M192\M192Page.jsx","fetch","DELETE","/api/m192/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/realtime-monitoring/resource/${resourceId}/start","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M153\M153Page.jsx","fetch","DELETE","/api/m153/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","DELETE","/seed-vault/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M306\M306Page.jsx","fetch","DELETE","/api/m306/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M186\M186.jsx","fetch","DELETE","/api/v1/backend-modules/M186/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/disaster-recovery/plans/${id}/execute","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/partnerships/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\farmerService.js","api","GET","/farmers/${farmerId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M208\M208Page.jsx","fetch","GET","/api/m208/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M95\M95.jsx","fetch","DELETE","/api/v1/backend-modules/M095/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M182\M182Page.jsx","fetch","GET","/api/m182?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Admin\AutoGenerationDashboard.jsx","fetch","GET","${API_BASE}/stats","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M273\M273Page.jsx","fetch","GET","/api/m273?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/equipment-scheduling/schedule/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/proxies/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M195\M195Page.jsx","fetch","GET","/api/m195/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M067\M067Page.jsx","fetch","GET","/api/m067/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/farm-operations-dashboard/kpi/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\warningAPI.js","axios","GET","${API_BASE_URL}/api/v1/warnings/system","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M309\M309.jsx","fetch","DELETE","/api/v1/backend-modules/M309/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M093\M093Page.jsx","fetch","GET","/api/m093/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M227\M227Page.jsx","fetch","GET","/api/m227?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","fetch","DELETE","/api/m091/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M125\M125.jsx","fetch","DELETE","/api/v1/backend-modules/M125/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M071\M071Page.jsx","fetch","GET","/api/m071/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M297\M297Page.jsx","fetch","GET","/api/m297/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M294\M294Page.jsx","fetch","GET","/api/m294/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/input-distribution/record/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M153\M153Page.jsx","fetch","GET","/api/m153?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M058\M058Page.jsx","fetch","GET","/api/m058?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cooperative-share/distribution/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M259\M259Page.jsx","fetch","GET","/api/m259?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M263\M263Page.jsx","fetch","DELETE","/api/m263/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M044\M044Page.jsx","fetch","GET","/api/m044?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","fetch","GET","/api/m091/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M31\M31.jsx","fetch","DELETE","/api/v1/backend-modules/M031/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/stress-tests/${id}/run","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\componentApi.js","api","GET","/i18n/${lang}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M163\M163Page.jsx","fetch","GET","/api/m163?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","fetch","DELETE","/api/m115/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/states/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M201\M201Page.jsx","fetch","DELETE","/api/m201/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M204\M204Page.jsx","fetch","DELETE","/api/m204/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/precision-horticulture/reading/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/escrow/${escrowId}/release","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/fertilizer-inventory/item/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/pond/pond/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M202\M202.jsx","fetch","DELETE","/api/v1/backend-modules/M202/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M252\M252Page.jsx","fetch","DELETE","/api/m252/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/cost-control/budget/${budgetId}/approve","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","fetch","GET","/api/m087/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M133\M133Page.jsx","fetch","DELETE","/api/m133/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/bio-pesticide/item/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M145\M145Page.jsx","fetch","DELETE","/api/m145/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M102\M102Page.jsx","fetch","GET","/api/m102/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M122\M122Page.jsx","fetch","GET","/api/m122?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M221\M221Page.jsx","fetch","GET","/api/m221/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M035\M035Page.jsx","fetch","DELETE","/api/m035/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M077\M077Page.jsx","fetch","GET","/api/m077/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIDashboard.jsx","fetch","GET","/api/ai/optimizations/${farmerId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/cattle-registry/animal/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M132\M132Page.jsx","fetch","DELETE","/api/m132/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M116\M116Page.jsx","fetch","DELETE","/api/m116/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/personalizations/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/neighborhoods/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/floriculture/record/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M140\M140Page.jsx","fetch","GET","/api/m140/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M305\M305.jsx","fetch","DELETE","/api/v1/backend-modules/M305/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M239\M239Page.jsx","fetch","GET","/api/m239?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/benchmarking/results/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M208\M208Page.jsx","fetch","DELETE","/api/m208/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M329\M329Page.jsx","fetch","GET","/api/m329?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/organization-management/organization/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/cold-fish-chain/shipment/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M074\M074Page.jsx","fetch","GET","/api/m074?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M128\M128Page.jsx","fetch","DELETE","/api/m128/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M197\M197Page.jsx","fetch","DELETE","/api/m197/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/robotics/missions/${id}/complete","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/theme-manager/${id}/activate","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/farmer-health/record/${id}","DYNAMIC_REQUIRES_RESOLUTION"
