"Method","EffectivePath","RouterFile","StaticFrontendUse"
"GET","/api/v1/backend-modules/M201","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M201\routes.js","True"
"GET","/api/v1/strategic/government/farmer-dashboard","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governmentSubsidyRoutes.js","False"
"GET","/api/v1/backend-modules/M074","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M074\routes.js","True"
"GET","/api/monitoring/dashboard","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\infrastructureMonitoringRoutes.js","False"
"GET","/api/status/routes","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\integrationStatusRoutes.js","False"
"POST","/api/v1/artificial-scientist/experiments/:id/runs","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\artificialScientistRoutes.js","False"
"POST","/api/v1/agricultural-intelligence/optimize-irrigation","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\agriculturalIntelligenceDomainRoutes.js","False"
"GET","/api/v1/experience-layer/themes","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceLayerDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M019/profiles/:userId/completion","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M019\routes.js","False"
"POST","/api/freightpooling/windows/:windowId/dispatch","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\freightPoolingRoutes.js","False"
"POST","/api/completeaiintegration/force-sync","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\completeAIIntegrationRoutes.js","False"
"POST","/api/farmerportalenhancements/land-records/sync-government","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerPortalEnhancements.js","False"
"POST","/api/v1/sms-auth/register","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\platform\smsAuthService.js","False"
"GET","/api/v1/backend-modules/M062/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\routes.js","False"
"POST","/api/v1/backend-modules/M329","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M329\routes.js","False"
"GET","/api/v1/backend-modules/M228","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M228\routes.js","True"
"GET","/api/v1/backend-modules/M252/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M252\routes.js","False"
"GET","/api/v1/backend-modules/M078/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M078\routes.js","False"
"GET","/api/ai/training/training/collect-data","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"GET","/api/v1/backend-modules/M288/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M288\routes.js","False"
"POST","/api/rfq/qc/hold","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqRoutes.js","False"
"GET","/api/regionalvariety/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\regionalVarietyRoutes.js","False"
"POST","/api/farmerfamily","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerFamilyRoutes.js","False"
"POST","/api/nutritionintelligence/recommendations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","False"
"POST","/api/v1/ai/unified","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","False"
"POST","/api/v1/backend-modules/M328","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\routes.js","False"
"POST","/api/v1/backend-modules/M134/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M134\routes.js","False"
"DELETE","/api/v1/backend-modules/M097/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M097\routes.js","False"
"GET","/api/v1/backend-modules/M082/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M082\routes.js","False"
"GET","/api/v1/ai/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","False"
"POST","/api/v1/backend-modules/M020/fraud/detect","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M020\routes.js","False"
"POST","/api/v1/backend-modules/M018/access-check","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","False"
"GET","/api/v1/backend-modules/M249/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M249\routes.js","False"
"DELETE","/api/v1/backend-modules/M098/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M098\routes.js","False"
"DELETE","/api/v1/backend-modules/M041/villages/:villageId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","False"
"GET","/api/v1/farmer-kyc/applications","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M026","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M026\routes.js","False"
"GET","/api/v1/backend-modules/M178/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M178\routes.js","False"
"GET","/api/v1/backend-modules/M133","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M133\routes.js","True"
"POST","/api/v1/backend-modules/M015/recovery-codes/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","False"
"POST","/api/m400aibackbone/execute","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\m400AiBackboneRoutes.js","False"
"PUT","/api/v1/backend-modules/M233/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M233\routes.js","False"
"DELETE","/api/v1/backend-modules/M050/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M050\routes.js","False"
"GET","/api/v1/varieties/category/:category","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\neVarietiesRoutes.js","False"
"PUT","/api/productreview/:reviewId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productReviewRoutes.js","False"
"GET","/api/v1/backend-modules/M328/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\routes.js","False"
"PUT","/api/animalhealth/treatments/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthRoutes.js","False"
"GET","/api/v1/backend-modules/M215/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M215\routes.js","False"
"POST","/api/v1/artificial-scientist/protocols/:id/review","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\artificialScientistRoutes.js","False"
"POST","/api/v1/backend-modules/M080","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M080\routes.js","False"
"POST","/api/v1/research-development/rd-project","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","False"
"GET","/api/completeaiintegration/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\completeAIIntegrationRoutes.js","False"
"PUT","/api/v1/backend-modules/M145/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M145\routes.js","False"
"GET","/api/v1/library-ai/orchestrator/tasks","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryAIWorkspaceRoutes.js","False"
"GET","/api/v1/backend-modules/M293","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M293\routes.js","True"
"GET","/api/v1/backend-modules/M312/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M312\routes.js","False"
"DELETE","/api/v1/backend-modules/M169/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M169\routes.js","False"
"GET","/api/v1/backend-modules/M300/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M300\routes.js","False"
"POST","/api/v1/backend-modules/M009/policies/evaluate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M009\routes.js","False"
"GET","/api/library/dependencies/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"POST","/api/v1/backend-modules/M242/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M242\routes.js","False"
"GET","/api/v1/backend-modules/M243","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M243\routes.js","True"
"GET","/api/v1/backend-modules/M046/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M046\routes.js","False"
"POST","/api/v1/backend-modules/M188/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M188\routes.js","False"
"GET","/api/v1/backend-modules/M115","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M115\routes.js","True"
"POST","/api/returnloadboard","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardRoutes.js","False"
"GET","/api/ai/training/evaluation/optimization/:optimizationType","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"GET","/api/v1/backend-modules/M069/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M069\routes.js","False"
"GET","/api/v1/backend-modules/M334/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M334\routes.js","False"
"POST","/api/v1/research-development/rd-project/:projectId/milestone","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","False"
"GET","/api/v1/varieties/gi-tags/list","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\neVarietiesRoutes.js","False"
"GET","/api/v1/backend-modules/M245/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M245\routes.js","False"
"POST","/api/climatemonitoring","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\climateMonitoringRoutes.js","False"
"PUT","/api/v1/nursery/nursery/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropDomainRoutes.js","False"
"GET","/api/v1/wallet/transactions","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M308/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M308\routes.js","False"
"PUT","/api/v1/backend-modules/M039/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M039\routes.js","False"
"PUT","/api/v1/backend-modules/M211/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M211\routes.js","False"
"PUT","/api/v1/backend-modules/M209/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M209\routes.js","False"
"PUT","/api/v1/backend-modules/M232/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M232\routes.js","False"
"GET","/api/v1/backend-modules/M020/accounts/lock-status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M020\routes.js","False"
"POST","/api/v1/backend-modules/M018/access-policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","False"
"GET","/api/v1/backend-modules/M167/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M167\routes.js","False"
"GET","/api/v1/backend-modules/M337/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M337\routes.js","False"
"GET","/api/v1/backend-modules/M266/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M266\routes.js","False"
"POST","/api/v1/backend-modules/M257","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M257\routes.js","False"
"GET","/api/v1/strategic/household/aggregation-groups/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\householdProcurementRoutes.js","False"
"POST","/api/v1/ai/training/evaluation/benchmark/:modelType","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"PUT","/api/v1/backend-modules/M264/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M264\routes.js","False"
"GET","/api/v1/backend-modules/M273/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M273\routes.js","False"
"GET","/api/v1/backend-modules/M267/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M267\routes.js","False"
"GET","/api/v1/backend-modules/M254/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M254\routes.js","False"
"GET","/api/v1/blockchain-verification/stats","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\blockchainVerificationDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M107","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M107\routes.js","False"
"POST","/api/v1/backend-modules/M239","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M239\routes.js","False"
"GET","/api/wallet/transactions/:walletId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletRoutes.js","False"
"POST","/api/v1/backend-modules/M342","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M342\routes.js","False"
"POST","/api/v1/backend-modules/M113/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M113\routes.js","False"
"GET","/api/experience/components","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceRoutes.js","False"
"GET","/api/governancemodule/villages/:villageId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governanceModule.js","False"
"GET","/api/v1/backend-modules/M325/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M325\routes.js","False"
"POST","/api/freightpooling/windows","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\freightPoolingRoutes.js","False"
"POST","/api/v1/strategic/government/eligibility","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governmentSubsidyRoutes.js","False"
"POST","/api/v1/backend-modules/M068/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M068\routes.js","False"
"POST","/api/cooperativeshare/distributions","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareRoutes.js","False"
"GET","/api/v1/transactions","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\transactionDomainRoutes.js","False"
"GET","/api/v1/sheep/wool-production","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sheepDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M096","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M096\routes.js","False"
"PUT","/api/insuranceenhancements/policies/:policyId/renew","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceEnhancements.js","False"
"POST","/api/v1/backend-modules/M036","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M036\routes.js","False"
"GET","/api/v1/backend-modules/M253/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M253\routes.js","False"
"GET","/api/rfq/quotes/loss-analysis","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqRoutes.js","False"
"GET","/api/compliance/tds/rates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\complianceRoutes.js","False"
"POST","/api/v1/conversational-ai/session/:sessionId/end","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M123","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M123\routes.js","False"
"GET","/api/v1/backend-modules/M191/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M191\routes.js","False"
"GET","/api/v1/backend-modules/M041/villages/:villageId/completeness","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","False"
"GET","/api/rfq/rfq/:id/bids","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqRoutes.js","False"
"GET","/api/defensefitnessprep/categories","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\defenseFitnessPrepRoutes.js","False"
"GET","/api/v1/backend-modules/M336/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M336\routes.js","False"
"GET","/api/v1/backend-modules/M050/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M050\routes.js","False"
"POST","/api/advancedfeatures/analytics/demand-forecast","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\advancedFeatures.js","False"
"GET","/api/v1/backend-modules/M089/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M089\routes.js","False"
"GET","/api/v1/backend-modules/M174","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M174\routes.js","True"
"POST","/api/compliance/gstr/draft","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\complianceRoutes.js","False"
"POST","/api/v1/backend-modules/M285","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M285\routes.js","False"
"POST","/api/v1/ai-self-healing/recovery-strategy","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiSelfHealingDomainRoutes.js","False"
"POST","/api/v1/ai-decision/optimize/price","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\aiDecisionRoutes.js","False"
"POST","/api/v1/backend-modules/M084/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M084\routes.js","False"
"GET","/api/equipmentexchange/:listingId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\commerce\equipmentExchangeRoutes.js","False"
"POST","/api/v1/backend-modules/M224/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M224\routes.js","False"
"GET","/api/v1/backend-modules/M255/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M255\routes.js","False"
"GET","/api/v1/enterprise-control/emergency/active","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\enterpriseControlService.js","False"
"GET","/api/v1/backend-modules/M293/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M293\routes.js","False"
"GET","/api/cropplanning/suitable-crops","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropPlanningRoutes.js","False"
"GET","/api/database-management/databases/type/:type","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\databaseManagementRoutes.js","False"
"POST","/api/v1/backend-modules/M017/templates/apply","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","False"
"POST","/api/v1/backend-modules/M270/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M270\routes.js","False"
"PUT","/api/v1/backend-modules/M045/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M045\routes.js","False"
"POST","/api/sheep/flock/:animalId/wool-production","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sheepRoutes.js","False"
"DELETE","/api/v1/backend-modules/M038/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M038\routes.js","False"
"POST","/api/insuranceenhancements/calculate/crop","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceEnhancements.js","False"
"POST","/api/v1/backend-modules/M048","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M048\routes.js","False"
"GET","/api/v1/realtime-monitoring/monitors","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","False"
"GET","/api/freightpooling/windows/:windowId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\freightPoolingRoutes.js","False"
"POST","/api/v1/backend-modules/M305","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M305\routes.js","False"
"DELETE","/api/v1/backend-modules/M163/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M163\routes.js","False"
"DELETE","/api/v1/backend-modules/M137/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M137\routes.js","False"
"POST","/api/v1/strategic/contract-farming/contracts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","False"
"POST","/api/v1/strategic/household/aggregate-orders","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\householdProcurementRoutes.js","False"
"GET","/api/v1/robotics/missions/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\roboticsRoutes.js","False"
"GET","/api/v1/backend-modules/M247","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M247\routes.js","True"
"GET","/api/v1/backend-modules/M122/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M122\routes.js","False"
"POST","/api/v1/ai-operation-intelligence/execute-optimizations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiOperationIntelligenceDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M116/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M116\routes.js","False"
"GET","/api/v1/cost-management/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\costRoutes.js","False"
"DELETE","/api/v1/backend-modules/M338/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M338\routes.js","False"
"GET","/api/v1/backend-modules/M070","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M070\routes.js","True"
"GET","/api/v1/seed-vault/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\seedVaultRoutes.js","False"
"GET","/api/v1/backend-modules/M105/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M105\routes.js","False"
"POST","/api/v1/equipment-exchange/listing/:listingId/complete","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","False"
"POST","/api/aibackbone/reset-statistics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiBackboneRoutes.js","False"
"POST","/api/v1/backend-modules/M232","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M232\routes.js","False"
"DELETE","/api/v1/backend-modules/M198/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M198\routes.js","False"
"GET","/api/v1/backend-modules/M244","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M244\routes.js","True"
"GET","/api/v1/escrow/list","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\escrowDomainRoutes.js","False"
"POST","/api/completeaiintegration/dairy/:dairyId/production-optimization","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\completeAIIntegrationRoutes.js","False"
"GET","/api/v1/backend-modules/M059","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M059\routes.js","True"
"POST","/api/v1/mfa/backup/sms","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dual-use\mfaRoutes.js","False"
"POST","/api/v1/backend-modules/M229/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M229\routes.js","False"
"GET","/api/v1/backend-modules/M123/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M123\routes.js","False"
"GET","/api/v1/backend-modules/M057","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M057\routes.js","True"
"GET","/api/vr/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vr.js","False"
"POST","/api/v1/backend-modules/M041/scheme-catalogue","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","False"
"POST","/api/v1/defense-fitness-prep/attempt","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\defenseFitnessPrepDomainRoutes.js","False"
"GET","/api/governancemodule/cooperatives","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governanceModule.js","False"
"POST","/api/v1/backend-modules/M088","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M088\routes.js","False"
"POST","/api/v1/backend-modules/M067","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M067\routes.js","False"
"GET","/api/v1/backend-modules/M169/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M169\routes.js","False"
"GET","/api/v1/backend-modules/M064/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M064\routes.js","False"
"GET","/api/v1/backend-modules/M063","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M063\routes.js","False"
"GET","/api/wallet/balance/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletRoutes.js","False"
"GET","/api/v1/ai-operation-intelligence/operation-history","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiOperationIntelligenceDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M112/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M112\routes.js","False"
"PUT","/api/v1/sheep/animal/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sheepDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M269/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M269\routes.js","False"
"DELETE","/api/v1/backend-modules/M252/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M252\routes.js","False"
"POST","/api/v1/backend-modules/M041/villages/:villageId/enterprises","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","False"
"POST","/api/ecommercemarketing/create-sponsored-product","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingRoutes.js","False"
"GET","/api/v1/backend-modules/M208","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M208\routes.js","True"
"GET","/api/v1/backend-modules/M257/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M257\routes.js","False"
"GET","/api/v1/multilingual/preferences","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M006/anomalies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M006\routes.js","False"
"GET","/api/v1/backend-modules/M017/consents/user/:userId/compliance","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","False"
"GET","/api/v1/backend-modules/M062/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\routes.js","False"
"POST","/api/v1/backend-modules/M278/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M278\routes.js","False"
