"Method","RawPath","RouteFamily","SourceLine","SourceText"
"POST","/archives/${entity}/${id}","/archives/:param/:param","1182","archive: (entity, id) => api.post(`/archives/${entity}/${id}`),"
"GET","/farmers/${farmerId}/fields","/farmers/:param/fields","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"GET","/deals/${id}","/deals/:param","5674","getDeal: (id) => api.get(`/deals/${id}`),"
"POST","/farmer-verification/request/${id}/reject","/farmer-verification/request/:param/reject","3599","verifyRequest: (id, data) => api.post(`/farmer-verification/request/${id}/verify`, data),"
"DELETE","/rural-development-project/${id}","/rural-development-project/:param","4987","updateProject: (id, data) => api.put(`/rural-development-project/${id}`, data),"
"PUT","/oxygen-generator/${id}","/oxygen-generator/:param","2487","controlOxygenGenerator: (id, data) => api.put(`/oxygen-generator/${id}`, data),"
"GET","/jurisdictions/${id}","/jurisdictions/:param","4838","getJurisdiction: (id) => api.get(`/jurisdictions/${id}`),"
"GET","/unions/${id}","/unions/:param","4944","getUnion: (id) => api.get(`/unions/${id}`),"
"DELETE","/fish-processing/batch/${id}","/fish-processing/batch/:param","6060","updateBatch: (id, data) => api.put(`/fish-processing/batch/${id}`, data),"
"DELETE","/role-management/role/${id}","/role-management/role/:param","2332","updateRole: (id, data) => api.put(`/role-management/role/${id}`, data),"
"GET","/search/${id}","/search/:param","460","getSearchResults: (id) => api.get(`/search/${id}`),"
"PUT","/precision-horticulture/reading/${id}","/precision-horticulture/reading/:param","6175","updateReading: (id, data) => api.put(`/precision-horticulture/reading/${id}`, data),"
"DELETE","/farm-productivity/metric/${id}","/farm-productivity/metric/:param","6634","updateMetric: (id, data) => api.put(`/farm-productivity/metric/${id}`, data),"
"POST","/enterprise-control/emergency/incidents/${incidentCode}/acknowledge","/enterprise-control/emergency/incidents/:param/acknowledge","3538","acknowledgeIncident: (incidentCode) => api.post(`/enterprise-control/emergency/incidents/${incidentCode}/acknowledge`),"
"DELETE","/admin/users/${id}","/admin/users/:param","59","updateUser: (id, data) => api.put(`/admin/users/${id}`, data),"
"PUT","/limits/${id}","/limits/:param","1272","setLimit: (id, limit) => api.put(`/limits/${id}`, limit),"
"GET","/i18n/${lang}","/i18n/:param","71","getTranslations: (lang) => api.get(`/i18n/${lang}`),"
"GET","/knowledge-base/${id}","/knowledge-base/:param","3922","searchKnowledge: (query) => api.post('/knowledge-base/search', query),"
"POST","/conversational-ai/session/${sessionId}/respond","/conversational-ai/session/:param/respond","85","respond: (sessionId, userMessage) => api.post(`/conversational-ai/session/${sessionId}/respond`, { userMessage }),"
"PUT","/i18n/${lang}","/i18n/:param","71","getTranslations: (lang) => api.get(`/i18n/${lang}`),"
"DELETE","/fertilizer-inventory/item/${id}","/fertilizer-inventory/item/:param","3609","updateInventoryItem: (id, data) => api.put(`/fertilizer-inventory/item/${id}`, data),"
"GET","/access-logs/${id}","/access-logs/:param","5784","getAccessLog: (id) => api.get(`/access-logs/${id}`),"
"GET","/vendors/${id}","/vendors/:param","649","getVendor: (id) => api.get(`/vendors/${id}`),"
"PUT","/water-resource-mapping/resource/${id}","/water-resource-mapping/resource/:param","6365","updateResource: (id, data) => api.put(`/water-resource-mapping/resource/${id}`, data),"
"POST","/complete-erp-integration/sync-goat-production/${goatId}","/complete-erp-integration/sync-goat-production/:param","2072","syncGoatProduction: (goatId, data) => api.post(`/complete-erp-integration/sync-goat-production/${goatId}`, data),"
"DELETE","/farmers/${farmerId}/fields/${fieldId}","/farmers/:param/fields/:param","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"POST","/adaptive-strategies/${id}/apply","/adaptive-strategies/:param/apply","1427","applyStrategy: (id) => api.post(`/adaptive-strategies/${id}/apply`),"
"PUT","/goat-farming/animal/${id}","/goat-farming/animal/:param","6405","updateAnimal: (id, data) => api.put(`/goat-farming/animal/${id}`, data),"
"GET","/machinery/${id}/maintenance","/machinery/:param/maintenance","664","getMaintenance: (id) => api.get(`/machinery/${id}/maintenance`),"
"PUT","/notifications/${id}/read","/notifications/:param/read","416","markAsRead: (id) => api.put(`/notifications/${id}/read`),"
"DELETE","/animal-health/outbreak/${id}","/animal-health/outbreak/:param","476","updateOutbreak: (id, data) => api.put(`/animal-health/outbreak/${id}`, data),"
"DELETE","/hatchery-management/batch/${id}","/hatchery-management/batch/:param","3624","updateBatch: (id, data) => api.put(`/hatchery-management/batch/${id}`, data),"
"POST","/forms/${form}","/forms/:param","871","getFormConfig: (form) => api.get(`/forms/${form}`),"
"PUT","/survey-management/survey/${id}","/survey-management/survey/:param","6379","updateSurvey: (id, data) => api.put(`/survey-management/survey/${id}`, data),"
"GET","/components/${id}","/components/:param","902","getComponent: (id) => api.get(`/components/${id}`),"
"DELETE","/disease-forecasting/forecasts/forecast/${id}","/disease-forecasting/forecasts/forecast/:param","2654","updateForecast: (id, data) => api.put(`/disease-forecasting/forecasts/forecast/${id}`, data),"
"GET","/news-feed/${id}","/news-feed/:param","5639","getNewsItem: (id) => api.get(`/news-feed/${id}`),"
"GET","/new-products/${id}","/new-products/:param","5664","getNewProduct: (id) => api.get(`/new-products/${id}`),"
"PUT","/unified-ai-routes/${id}","/unified-ai-routes/:param","2200","configureUnifiedAIRoute: (id, data) => api.put(`/unified-ai-routes/${id}`, data),"
"PUT","/state/${id}","/state/:param","3419","updateState: (id, data) => api.put(`/state/${id}`, data),"
"GET","/asset-accounting/assets/${companyId}","/asset-accounting/assets/:param","491","getAssets: (companyId) => api.get(`/asset-accounting/assets/${companyId}`),"
"DELETE","/livestock-analytics/record/${id}","/livestock-analytics/record/:param","6426","updateRecord: (id, data) => api.put(`/livestock-analytics/record/${id}`, data),"
"GET","/video-tutorials/${id}","/video-tutorials/:param","5619","getTutorial: (id) => api.get(`/video-tutorials/${id}`),"
"PUT","/animal-health/outbreak/${id}","/animal-health/outbreak/:param","476","updateOutbreak: (id, data) => api.put(`/animal-health/outbreak/${id}`, data),"
"DELETE","/cattle-registry/animal/${id}","/cattle-registry/animal/:param","6391","updateAnimal: (id, data) => api.put(`/cattle-registry/animal/${id}`, data),"
"POST","/comprehensive-erp/confirm-maintenance-order/${id}","/comprehensive-erp/confirm-maintenance-order/:param","2026","confirmMaintenanceOrder: (id, data) => api.post(`/comprehensive-erp/confirm-maintenance-order/${id}`, data),"
"PUT","/deployment-config/${id}","/deployment-config/:param","5840","updateDeployment: (id, data) => api.put(`/deployment-config/${id}`, data),"
"PUT","/alerts/${id}/acknowledge","/alerts/:param/acknowledge","892","acknowledgeAlert: (id) => api.put(`/alerts/${id}/acknowledge`),"
"GET","/bulk-order/${orderId}/quotations","/bulk-order/:param/quotations","5492","getBulkOrder: (orderId) => api.get(`/bulk-order/${orderId}`),"
"GET","/trending-products/${id}","/trending-products/:param","5654","getTrendingProduct: (id) => api.get(`/trending-products/${id}`),"
"PUT","/crop-varieties/${id}","/crop-varieties/:param","3505","updateVariety: (id, data) => api.put(`/crop-varieties/${id}`, data),"
"PUT","/irrigation/schedule/${id}","/irrigation/schedule/:param","6318","updateSchedule: (id, data) => api.put(`/irrigation/schedule/${id}`, data),"
"PUT","/envoys/${id}","/envoys/:param","1532","configureEnvoy: (id, config) => api.put(`/envoys/${id}`, config),"
"DELETE","/hydroponics/system/${id}","/hydroponics/system/:param","2615","updateSystem: (id, data) => api.put(`/hydroponics/system/${id}`, data),"
"DELETE","/nutrient-management/plan/${id}","/nutrient-management/plan/:param","2701","updatePlan: (id, data) => api.put(`/nutrient-management/plan/${id}`, data),"
"POST","/cv-models/${id}/process","/cv-models/:param/process","1407","processImage: (id, image) => api.post(`/cv-models/${id}/process`, { image }),"
"PUT","/flood-monitoring/records/record/${id}","/flood-monitoring/records/record/:param","2639","updateRecord: (id, data) => api.put(`/flood-monitoring/records/record/${id}`, data),"
"POST","/engineering-project/project/${id}/cost-estimate","/engineering-project/project/:param/cost-estimate","1815","getProject: (id) => api.get(`/engineering-project/project/${id}`),"
"GET","/activity-logs/${id}","/activity-logs/:param","5789","getActivityLog: (id) => api.get(`/activity-logs/${id}`),"
"POST","/penetration-tests/${id}/run","/penetration-tests/:param/run","1337","runPenetrationTest: (id) => api.post(`/penetration-tests/${id}/run`),"
"PUT","/watershed-records/${id}","/watershed-records/:param","6956","update: (id, data) => api.put(`/watershed-records/${id}`, data),"
"GET","/chambers-of-commerce/${id}","/chambers-of-commerce/:param","4964","getChamberOfCommerce: (id) => api.get(`/chambers-of-commerce/${id}`),"
"GET","/cost-control/budgets/${companyId}","/cost-control/budgets/:param","1964","getBudgets: (companyId, params) => api.get(`/cost-control/budgets/${companyId}`, { params }),"
"PUT","/rainwater-structures/${id}","/rainwater-structures/:param","6949","update: (id, data) => api.put(`/rainwater-structures/${id}`, data),"
"POST","/signoffs/${id}","/signoffs/:param","1122","signoff: (id) => api.post(`/signoffs/${id}`),"
"POST","/bulk-order/${orderId}/cancel","/bulk-order/:param/cancel","5492","getBulkOrder: (orderId) => api.get(`/bulk-order/${orderId}`),"
"PUT","/poultry-management/batch/${id}","/poultry-management/batch/:param","6398","updateBatch: (id, data) => api.put(`/poultry-management/batch/${id}`, data),"
"PUT","/crop-monitoring/observations/${id}","/crop-monitoring/observations/:param","3488","updateObservation: (id, data) => api.put(`/crop-monitoring/observations/${id}`, data),"
"GET","/research-development/rd-project/${projectId}","/research-development/rd-project/:param","2369","getRDProject: (projectId) => api.get(`/research-development/rd-project/${projectId}`),"
"GET","/ecommerce-marketplace/price-trends/${categoryId}","/ecommerce-marketplace/price-trends/:param","1832","getPriceTrends: (categoryId, period) => api.get(`/ecommerce-marketplace/price-trends/${categoryId}`, { params: { period } }),"
"GET","/nutrition-intelligence/product-nutrition/${productId}","/nutrition-intelligence/product-nutrition/:param","342","getProductNutrition: (productId) => api.get(`/nutrition-intelligence/product-nutrition/${productId}`),"
"DELETE","/goat-farming/animal/${id}","/goat-farming/animal/:param","6405","updateAnimal: (id, data) => api.put(`/goat-farming/animal/${id}`, data),"
"PUT","/inventory/${id}","/inventory/:param","654","updateInventory: (id, data) => api.put(`/inventory/${id}`, data),"
"PUT","/governance/policies/${id}","/governance/policies/:param","1087","updatePolicy: (id, data) => api.put(`/governance/policies/${id}`, data),"
"GET","/professional-associations/${id}","/professional-associations/:param","4954","getProfessionalAssociation: (id) => api.get(`/professional-associations/${id}`),"
"POST","/government-schemes/${id}/apply","/government-schemes/:param/apply","3757","applyForScheme: (id, data) => api.post(`/government-schemes/${id}/apply`, data),"
"PUT","/load-balancers/${id}","/load-balancers/:param","1247","configureLoadBalancer: (id, config) => api.put(`/load-balancers/${id}`, config),"
"GET","/benchmarking/results/${id}","/benchmarking/results/:param","1057","getBenchmarkResults: (id) => api.get(`/benchmarking/results/${id}`),"
"GET","/history/${entity}/${id}","/history/:param/:param","1161","getHistory: (entity, id) => api.get(`/history/${entity}/${id}`),"
"POST","/asset-accounting/company/${companyId}/run-depreciation","/asset-accounting/company/:param/run-depreciation","496","runDepreciationForPeriod: (companyId, asOfDate) => api.post(`/asset-accounting/company/${companyId}/run-depreciation`, { asOfDate }),"
"PUT","/farmer-health/record/${id}","/farmer-health/record/:param","3558","updateRecord: (id, data) => api.put(`/farmer-health/record/${id}`, data),"
"GET","/track-dart/${id}","/track-dart/:param","2216","trackShipment: (id) => api.get(`/track-dart/${id}`),"
"POST","/evolution-strategies/${id}/evolve","/evolution-strategies/:param/evolve","1437","evolve: (id) => api.post(`/evolution-strategies/${id}/evolve`),"
"PUT","/caps/${id}","/caps/:param","1277","setCap: (id, cap) => api.put(`/caps/${id}`, cap),"
"DELETE","/equipment-scheduling/schedule/${id}","/equipment-scheduling/schedule/:param","6620","updateSchedule: (id, data) => api.put(`/equipment-scheduling/schedule/${id}`, data),"
"DELETE","/water-analytics-records/${id}","/water-analytics-records/:param","6963","update: (id, data) => api.put(`/water-analytics-records/${id}`, data),"
"PUT","/input-distribution/record/${id}","/input-distribution/record/:param","6304","updateRecord: (id, data) => api.put(`/input-distribution/record/${id}`, data),"
"POST","/robotics/devices/${id}/emergency-stop/clear","/robotics/devices/:param/emergency-stop/clear","4331","certifyDevice: (id, data) => api.post(`/robotics/devices/${id}/certification`, data),"
"POST","/dairy-ai/optimize-feed-composition/${animalId}","/dairy-ai/optimize-feed-composition/:param","3514","optimizeFeedComposition: (animalId, data) => api.post(`/dairy-ai/optimize-feed-composition/${animalId}`, data),"
"GET","/ai/library-workspace/files/${encodeURIComponent(libraryId)}","/ai/library-workspace/files/:param","3386","searchFiles: (params = {}) => api.get('/ai/library-workspace/files/search', { params }),"
"POST","/robotics/devices/${id}/telemetry","/robotics/devices/:param/telemetry","4331","certifyDevice: (id, data) => api.post(`/robotics/devices/${id}/certification`, data),"
"POST","/addons/${id}/install","/addons/:param/install","927","installAddon: (id) => api.post(`/addons/${id}/install`),"
"POST","/recovery-points/${id}/restore","/recovery-points/:param/restore","1177","restoreFromPoint: (id) => api.post(`/recovery-points/${id}/restore`),"
"DELETE","/modules/${module}/${id}","/modules/:param/:param","64","getItems: (module) => api.get(`/modules/${module}`),"
"POST","/processes/${id}/start","/processes/:param/start","882","startProcess: (id, data) => api.post(`/processes/${id}/start`, data),"
"POST","/complete-ai-integration/monitor-poultry-health/${poultryId}","/complete-ai-integration/monitor-poultry-health/:param","2088","monitorPoultryHealth: (poultryId, data) => api.post(`/complete-ai-integration/monitor-poultry-health/${poultryId}`, data),"
"GET","/sap-module-architecture/module/${id}/mta-descriptor","/sap-module-architecture/module/:param/mta-descriptor","2313","getModule: (id) => api.get(`/sap-module-architecture/module/${id}`),"
"PUT","/logistics-enhancement/vehicle/${id}","/logistics-enhancement/vehicle/:param","6451","updateVehicle: (id, data) => api.put(`/logistics-enhancement/vehicle/${id}`, data),"
"GET","/profiling/profiles/${id}","/profiling/profiles/:param","1042","getProfile: (id) => api.get(`/profiling/profiles/${id}`),"
"POST","/asset-accounting/asset/${assetId}/post-depreciation","/asset-accounting/asset/:param/post-depreciation","492","getAsset: (assetId) => api.get(`/asset-accounting/asset/${assetId}`),"
"PUT","/producer-group/${id}","/producer-group/:param","3452","updateGroup: (id, data) => api.put(`/producer-group/${id}`, data),"
"GET","/cold-storage/temperature/${facilityId}","/cold-storage/temperature/:param","2113","getTemperatureData: (facilityId, params) => api.get(`/cold-storage/temperature/${facilityId}`, { params }),"
"POST","/seeds/${id}/run","/seeds/:param/run","1227","runSeed: (id) => api.post(`/seeds/${id}/run`),"
"PUT","/engineering-project/project/${id}/phase","/engineering-project/project/:param/phase","1815","getProject: (id) => api.get(`/engineering-project/project/${id}`),"
"PUT","/preventive-maintenance/record/${id}","/preventive-maintenance/record/:param","6503","updateRecord: (id, data) => api.put(`/preventive-maintenance/record/${id}`, data),"
"PUT","/nutrient-management/plan/${id}","/nutrient-management/plan/:param","2701","updatePlan: (id, data) => api.put(`/nutrient-management/plan/${id}`, data),"
"POST","/complete-erp-integration/sync-poultry-production/${poultryId}","/complete-erp-integration/sync-poultry-production/:param","2071","syncPoultryProduction: (poultryId, data) => api.post(`/complete-erp-integration/sync-poultry-production/${poultryId}`, data),"
"PUT","/fisheries-harvest/harvest/${id}","/fisheries-harvest/harvest/:param","3656","updateHarvest: (id, data) => api.put(`/fisheries-harvest/harvest/${id}`, data),"
"GET","/engineering-project/project/${id}/cost-estimates","/engineering-project/project/:param/cost-estimates","1815","getProject: (id) => api.get(`/engineering-project/project/${id}`),"
"POST","/robotics/devices/${id}/certification","/robotics/devices/:param/certification","4331","certifyDevice: (id, data) => api.post(`/robotics/devices/${id}/certification`, data),"
"POST","/orders/${id}/cancel","/orders/:param/cancel","363","getOrderAIInsights: () => api.get('/orders/ai/insights'),"
"GET","/associations/${id}","/associations/:param","4899","getAssociation: (id) => api.get(`/associations/${id}`),"
"DELETE","/input-consumption/record/${id}","/input-consumption/record/:param","6627","updateRecord: (id, data) => api.put(`/input-consumption/record/${id}`, data),"
"DELETE","/pig-farming/animal/${id}","/pig-farming/animal/:param","6419","updateAnimal: (id, data) => api.put(`/pig-farming/animal/${id}`, data),"
"GET","/tenants/${id}","/tenants/:param","982","getTenant: (id) => api.get(`/tenants/${id}`),"
"POST","/complete-ai-integration/optimize-sheep-production/${sheepId}","/complete-ai-integration/optimize-sheep-production/:param","2090","optimizeSheepProduction: (sheepId, data) => api.post(`/complete-ai-integration/optimize-sheep-production/${sheepId}`, data),"
"PUT","/climate-risk/assessments/assessment/${id}","/climate-risk/assessments/assessment/:param","2663","updateAssessment: (id, data) => api.put(`/climate-risk/assessments/assessment/${id}`, data),"
"DELETE","/nursery/nursery/${id}","/nursery/nursery/:param","6575","updateNursery: (id, data) => api.put(`/nursery/nursery/${id}`, data),"
"DELETE","/dairy/animal/${id}","/dairy/animal/:param","1921","updateAnimal: (id, data) => api.put(`/dairy/animal/${id}`, data),"
"GET","/best-sellers/${id}","/best-sellers/:param","5669","getBestSeller: (id) => api.get(`/best-sellers/${id}`),"
"PUT","/throttling-rules/${id}","/throttling-rules/:param","1262","configureThrottling: (id, config) => api.put(`/throttling-rules/${id}`, config),"
"GET","/localities/${id}","/localities/:param","4874","getLocality: (id) => api.get(`/localities/${id}`),"
"POST","/seller-verifications/${id}/verify","/seller-verifications/:param/verify","2291","verifySeller: (id) => api.post(`/seller-verifications/${id}/verify`),"
"GET","/farmers/${farmerId}/notifications","/farmers/:param/notifications","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"PUT","/disease-forecasting/forecasts/forecast/${id}","/disease-forecasting/forecasts/forecast/:param","2654","updateForecast: (id, data) => api.put(`/disease-forecasting/forecasts/forecast/${id}`, data),"
"DELETE","/soil-health/card/${id}","/soil-health/card/:param","2263","updateCard: (id, data) => api.put(`/soil-health/card/${id}`, data),"
"PUT","/orchard/orchard/${id}","/orchard/orchard/:param","6647","updateOrchard: (id, data) => api.put(`/orchard/orchard/${id}`, data),"
"PUT","/istio-configs/${id}","/istio-configs/:param","1537","configureIstio: (id, config) => api.put(`/istio-configs/${id}`, config),"
"PUT","/hatchery-management/batch/${id}","/hatchery-management/batch/:param","3624","updateBatch: (id, data) => api.put(`/hatchery-management/batch/${id}`, data),"
"POST","/purge/${entity}/${id}","/purge/:param/:param","1197","purge: (entity, id) => api.post(`/purge/${entity}/${id}`),"
"POST","/disseminators/${id}","/disseminators/:param","1497","disseminate: (id, data) => api.post(`/disseminators/${id}`, data),"
"GET","/auctions/${id}","/auctions/:param","5684","getAuction: (id) => api.get(`/auctions/${id}`),"
"GET","/tracing/traces/${id}","/tracing/traces/:param","1037","getTrace: (id) => api.get(`/tracing/traces/${id}`),"
"DELETE","/fish-health/record/${id}","/fish-health/record/:param","6053","updateRecord: (id, data) => api.put(`/fish-health/record/${id}`, data),"
"DELETE","/land/parcel/${id}","/land/parcel/:param","3940","updateParcel: (id, data) => api.put(`/land/parcel/${id}`, data),"
"PUT","/sheep-farming/animal/${id}","/sheep-farming/animal/:param","6412","updateAnimal: (id, data) => api.put(`/sheep-farming/animal/${id}`, data),"
"GET","/sap-module-architecture/module/${id}/dependencies","/sap-module-architecture/module/:param/dependencies","2313","getModule: (id) => api.get(`/sap-module-architecture/module/${id}`),"
"DELETE","/digital-identity/identity/${id}","/digital-identity/identity/:param","6217","updateIdentity: (id, data) => api.put(`/digital-identity/identity/${id}`, data),"
"POST","/cost-control/budget/${budgetId}/submit","/cost-control/budget/:param/submit","1965","getBudget: (budgetId) => api.get(`/cost-control/budget/${budgetId}`),"
"POST","/connectors/${id}/connect","/connectors/:param/connect","1467","connect: (id) => api.post(`/connectors/${id}/connect`),"
"POST","/isolation-policies/${id}/isolate","/isolation-policies/:param/isolate","1307","isolateService: (id) => api.post(`/isolation-policies/${id}/isolate`),"
"DELETE","/producer-group/${id}","/producer-group/:param","3452","updateGroup: (id, data) => api.put(`/producer-group/${id}`, data),"
"POST","/dairy-ai/predict-health-risks/${animalId}","/dairy-ai/predict-health-risks/:param","3513","predictHealthRisks: (animalId) => api.post(`/dairy-ai/predict-health-risks/${animalId}`),"
"DELETE","/aeroponics/system/${id}","/aeroponics/system/:param","6168","updateSystem: (id, data) => api.put(`/aeroponics/system/${id}`, data),"
"GET","/business-councils/${id}","/business-councils/:param","4969","getBusinessCouncil: (id) => api.get(`/business-councils/${id}`),"
"GET","/vr/scenes/${id}","/vr/scenes/:param","2180","accessVRScene: (id) => api.get(`/vr/scenes/${id}`),"
"GET","/affiliates/${id}","/affiliates/:param","5719","getAffiliate: (id) => api.get(`/affiliates/${id}`),"
"PUT","/horticulture-analytics/metric/${id}","/horticulture-analytics/metric/:param","6189","updateMetric: (id, data) => api.put(`/horticulture-analytics/metric/${id}`, data),"
"DELETE","/agro-meteorology/records/record/${id}","/agro-meteorology/records/record/:param","2672","updateRecord: (id, data) => api.put(`/agro-meteorology/records/record/${id}`, data),"
"GET","/files/${id}","/files/:param","837","uploadFile: (file) => api.post('/files/upload', file),"
"POST","/robotics/devices/${id}/emergency-stop","/robotics/devices/:param/emergency-stop","4331","certifyDevice: (id, data) => api.post(`/robotics/devices/${id}/certification`, data),"
"DELETE","/ecommerce-marketplace/listing/${id}","/ecommerce-marketplace/listing/:param","1837","updateListing: (id, data) => api.put(`/ecommerce-marketplace/listing/${id}`, data),"
"GET","/ecommerce-integration/recipe-suggestions/${productId}","/ecommerce-integration/recipe-suggestions/:param","1857","getRecipeSuggestions: (productId, limit) => api.get(`/ecommerce-integration/recipe-suggestions/${productId}`, { params: { limit } }),"
"GET","/cost-control/budget/${budgetId}/lines","/cost-control/budget/:param/lines","1965","getBudget: (budgetId) => api.get(`/cost-control/budget/${budgetId}`),"
"DELETE","/soil-mapping/zone/${id}","/soil-mapping/zone/:param","6358","updateZone: (id, data) => api.put(`/soil-mapping/zone/${id}`, data),"
"POST","/advanced-features/${id}/enable","/advanced-features/:param/enable","273","enableFeature: (id) => api.post(`/advanced-features/${id}/enable`),"
"DELETE","/district/${id}","/district/:param","3411","updateDistrict: (id, data) => api.put(`/district/${id}`, data),"
"GET","/farmers/${farmerId}/harvest-score","/farmers/:param/harvest-score","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"PUT","/fallbacks/${id}","/fallbacks/:param","1297","configureFallback: (id, config) => api.put(`/fallbacks/${id}`, config),"
"PUT","/input-procurement/order/${id}","/input-procurement/order/:param","6297","updateOrder: (id, data) => api.put(`/input-procurement/order/${id}`, data),"
"DELETE","/files/${id}","/files/:param","837","uploadFile: (file) => api.post('/files/upload', file),"
"DELETE","/animal-health/quarantine/${id}","/animal-health/quarantine/:param","481","updateQuarantine: (id, data) => api.put(`/animal-health/quarantine/${id}`, data),"
"POST","/farmer-verification/request/${id}/verify","/farmer-verification/request/:param/verify","3599","verifyRequest: (id, data) => api.post(`/farmer-verification/request/${id}/verify`, data),"
"PUT","/consent-management/record/${id}","/consent-management/record/:param","6224","updateRecord: (id, data) => api.put(`/consent-management/record/${id}`, data),"
"GET","/farmers/${farmerId}/pre-orders","/farmers/:param/pre-orders","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"PUT","/logistics-enhancement/tracking/${id}","/logistics-enhancement/tracking/:param","6453","updateTracking: (id, data) => api.put(`/logistics-enhancement/tracking/${id}`, data),"
"DELETE","/pig/animal/${id}","/pig/animal/:param","6673","updateAnimal: (id, data) => api.put(`/pig/animal/${id}`, data),"
"PUT","/drought-monitoring/records/record/${id}","/drought-monitoring/records/record/:param","2630","updateRecord: (id, data) => api.put(`/drought-monitoring/records/record/${id}`, data),"
"GET","/layouts/${id}","/layouts/:param","907","getLayout: (id) => api.get(`/layouts/${id}`),"
"POST","/complete-erp-integration/sync-sheep-production/${sheepId}","/complete-erp-integration/sync-sheep-production/:param","2073","syncSheepProduction: (sheepId, data) => api.post(`/complete-erp-integration/sync-sheep-production/${sheepId}`, data),"
"POST","/asset-accounting/asset/${assetId}/depreciation-schedule","/asset-accounting/asset/:param/depreciation-schedule","492","getAsset: (assetId) => api.get(`/asset-accounting/asset/${assetId}`),"
"GET","/supply-chain/track/${id}","/supply-chain/track/:param","773","trackShipment: (id) => api.get(`/supply-chain/track/${id}`),"
"POST","/process-manager/${id}/start","/process-manager/:param/start","5885","startProcess: (id, data) => api.post(`/process-manager/${id}/start`, data),"
"PUT","/irrigation-system/${id}","/irrigation-system/:param","2577","controlIrrigation: (id, data) => api.put(`/irrigation-system/${id}`, data),"
"POST","/transformers/${id}","/transformers/:param","1477","transform: (id, data) => api.post(`/transformers/${id}`, data),"
"POST","/automations/${id}/run","/automations/:param/run","1442","runAutomation: (id) => api.post(`/automations/${id}/run`),"
"PUT","/fish-processing/batch/${id}","/fish-processing/batch/:param","6060","updateBatch: (id, data) => api.put(`/fish-processing/batch/${id}`, data),"
"GET","/clusters/${id}","/clusters/:param","1242","getClusterStatus: (id) => api.get(`/clusters/${id}/status`),"
"DELETE","/sessions/${id}","/sessions/:param","239","invalidateSession: (id) => api.delete(`/sessions/${id}`),"
"DELETE","/block/${id}","/block/:param","3403","updateBlock: (id, data) => api.put(`/block/${id}`, data),"
"POST","/civil-disruption/${id}/resolve","/civil-disruption/:param/resolve","2130","reportDisruption: (data) => api.post('/civil-disruption/report', data),"
"DELETE","/consent-management/record/${id}","/consent-management/record/:param","6224","updateRecord: (id, data) => api.put(`/consent-management/record/${id}`, data),"
"POST","/enterprise-control/risk/${riskCode}/assess","/enterprise-control/risk/:param/assess","3535","assessRisk: (riskCode, body) => api.post(`/enterprise-control/risk/${riskCode}/assess`, body),"
"GET","/asset-accounting/asset/${assetId}/depreciation-schedule","/asset-accounting/asset/:param/depreciation-schedule","492","getAsset: (assetId) => api.get(`/asset-accounting/asset/${assetId}`),"
"PUT","/contractor-management/contractor/${id}","/contractor-management/contractor/:param","6606","updateContractor: (id, data) => api.put(`/contractor-management/contractor/${id}`, data),"
"PUT","/gateways/${id}","/gateways/:param","1507","configureGateway: (id, config) => api.put(`/gateways/${id}`, config),"
"POST","/coordinations/${id}","/coordinations/:param","1452","coordinate: (id, data) => api.post(`/coordinations/${id}`, data),"
"GET","/categories/${id}","/categories/:param","5534","getCategory: (id) => api.get(`/categories/${id}`),"
"GET","/consortiums/${id}","/consortiums/:param","4929","getConsortium: (id) => api.get(`/consortiums/${id}`),"
"PUT","/animal-health/quarantine/${id}","/animal-health/quarantine/:param","481","updateQuarantine: (id, data) => api.put(`/animal-health/quarantine/${id}`, data),"
"PUT","/kiosk/${id}","/kiosk/:param","2572","manageKiosk: (id, data) => api.put(`/kiosk/${id}`, data),"
"PUT","/circuit-breakers/${id}","/circuit-breakers/:param","1282","configureCircuitBreaker: (id, config) => api.put(`/circuit-breakers/${id}`, config),"
"PUT","/decision-engine/rules/${id}","/decision-engine/rules/:param","5982","updateRule: (id, data) => api.put(`/decision-engine/rules/${id}`, data),"
"DELETE","/sowing/record/${id}","/sowing/record/:param","6846","updateRecord: (id, data) => api.put(`/sowing/record/${id}`, data),"
"DELETE","/audio/${id}","/audio/:param","855","uploadAudio: (file) => api.post('/audio/upload', file),"
"GET","/ecommerce-integration/compatibility/${productId}","/ecommerce-integration/compatibility/:param","1852","checkCompatibility: (productId) => api.get(`/ecommerce-integration/compatibility/${productId}`),"
"GET","/cost-control/cost-center/${costCenterId}","/cost-control/cost-center/:param","1959","getCostCenter: (costCenterId) => api.get(`/cost-control/cost-center/${costCenterId}`),"
"GET","/subscription-boxes/${id}","/subscription-boxes/:param","5699","getSubscriptionBox: (id) => api.get(`/subscription-boxes/${id}`),"
"GET","/livestock-tracking/${id}","/livestock-tracking/:param","2557","trackLivestock: (id) => api.get(`/livestock-tracking/${id}`),"
"PUT","/water-budget-records/${id}","/water-budget-records/:param","6935","update: (id, data) => api.put(`/water-budget-records/${id}`, data),"
