"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d1b0b88f812749dcb5f75de15ae5b5fe.bak","index.js.d1b0b88f812749dcb5f75de15ae5b5fe.bak",".bak","47680","FEC95462635F758A7D8286CB4B0241F72410C20F37B8F33B83B0833A3577F584","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d1dd8d44d9e94dc58153374085f6ad1e.bak","index.js.d1dd8d44d9e94dc58153374085f6ad1e.bak",".bak","46539","B3269FE751F5C593DA45D378AA1B44C7397C61C4AA326FC28E434E9C42A37AC8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d21a5678017f40a0985ef1af0123a143.bak","index.js.d21a5678017f40a0985ef1af0123a143.bak",".bak","46712","7110381E209FF1D0D4A3AF41BFEAB875335BE9D7B34803D5E610078CC5F5813B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d53909c533fd415ba45fcb2dfd1c80ac.bak","index.js.d53909c533fd415ba45fcb2dfd1c80ac.bak",".bak","45868","7E0F725FCF6770F16C9F0168523502E815C46D680FB08DC2A60F2B8E491D4D0E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d56cfb3b99c4414da8096f32695bc3c8.bak","index.js.d56cfb3b99c4414da8096f32695bc3c8.bak",".bak","46464","4EC9C91F63CC7AD359E15C0EC14D4819D116687E824BD4DF6CC323BCE8AD5B55","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d59565f5c8af4d8799bc4dc9aa3d346b.bak","index.js.d59565f5c8af4d8799bc4dc9aa3d346b.bak",".bak","45849","DDAE23DF22B4E55AF90E7D263FB052ED43C1F2903F2FAF4CA251F219522A213F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d6f15378b43843a28097cde9ea199c62.bak","index.js.d6f15378b43843a28097cde9ea199c62.bak",".bak","48001","0273041CD48F5BADAEC931BDDEA4593E6078675027A6CA2B78CB88B1BF134BEC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d737a56b5d904011abf7b9ecba2964e1.bak","index.js.d737a56b5d904011abf7b9ecba2964e1.bak",".bak","47765","FA709EB4D2208D49D835193289A65A43085D7FF1C05F0364DADF1E14435C1AC3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d7c59a0f5749429d82f73e85b745d6a9.bak","index.js.d7c59a0f5749429d82f73e85b745d6a9.bak",".bak","46725","B56CEADF237A966096A44A6D472ED71FE38914B65E74A66FC22D3A413895EF21","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d8671b64b2bb4065a09ab7f861a78d2a.bak","index.js.d8671b64b2bb4065a09ab7f861a78d2a.bak",".bak","46745","D811F9374D2A52E92B687E019AE97AFEDABA4991FE5A426FDCE119D46AC0CD68","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d99b1d1ad7b144389007ccdef035ad4b.bak","index.js.d99b1d1ad7b144389007ccdef035ad4b.bak",".bak","46250","8E4766AE5FDB3039F123794521464B605E76AA4E7155A55121E616482D3ECC5C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.d99bb338ec094b1fbc2c872cad98f54b.bak","index.js.d99bb338ec094b1fbc2c872cad98f54b.bak",".bak","46770","77E03D1E54D61858CFA74581773A3F8735C353B42CF60DDE2E25BC077389B10C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.da143277a0344bec94bd40747778fb02.bak","index.js.da143277a0344bec94bd40747778fb02.bak",".bak","46741","D0E5BEC855DA40293E6BD3D772C83EDAD1C7B57B44F698255AF97C9E9AA0FF66","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.da46ec3b13f74ad196255d800dfac5fb.bak","index.js.da46ec3b13f74ad196255d800dfac5fb.bak",".bak","47221","CBE33F4C5601218B3CC5FB461442C5DD6F90F51DA3E8EE00A71F1E8891D67949","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.dad9e813e6e24caaa1dc805436180ba0.bak","index.js.dad9e813e6e24caaa1dc805436180ba0.bak",".bak","46195","919A025922C838FC75E29958A73097C896378ECC04D03B4595F07B86AE35BD21","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.db5447468e0b46d6822abc57d57f80c1.bak","index.js.db5447468e0b46d6822abc57d57f80c1.bak",".bak","46851","254D010F2308355AE5897DB25789B2E19C8D54756444582E4337D14D69CF9248","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.dc6c4d41379848a889b92beecfa7a5ac.bak","index.js.dc6c4d41379848a889b92beecfa7a5ac.bak",".bak","46544","1871B7F33158F2D6731BD84DF4873102F7A7BFC8A4B117E2F236003715863CDC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.dda14080d03a45fda962e9946859ff98.bak","index.js.dda14080d03a45fda962e9946859ff98.bak",".bak","46301","8BFF3D97004A2883D8118230CCF42E65C8D856523B5E21AD62688EAD23A0738B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.de6b0489de464f7e9bec61582e28baa4.bak","index.js.de6b0489de464f7e9bec61582e28baa4.bak",".bak","46451","925435FB3F27679B8AD86B9DE3EEB135DA75F3B739EF3C7B321678265BBB737F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.decc8f51b9f54d97827c47fe0200140c.bak","index.js.decc8f51b9f54d97827c47fe0200140c.bak",".bak","46372","125D78CEEBEA1B9EB7C55C8AA6917F2A8FDBDB24BE6DB05CF628D3032CAE80F5","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.dfb785614f8a42d88e4f3fe59f30d304.bak","index.js.dfb785614f8a42d88e4f3fe59f30d304.bak",".bak","46572","6992862D9C5EDE341763DBA5982BBD1429A65A97387D39842F9106EC7058D8B9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e09229c2f8374bae8338ea9c4a80eb30.bak","index.js.e09229c2f8374bae8338ea9c4a80eb30.bak",".bak","46672","18C4B9CE65F6952AD3F8E96CF0788CE877AD6CE8D984972EFEBFC9605397AE05","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e15fce1966aa4eadbb4600e27975df0b.bak","index.js.e15fce1966aa4eadbb4600e27975df0b.bak",".bak","47380","463FC49CFC96B0D9C1A383AFA37AFAF598F4A7DF2EF3739BF682BF0D0285BC20","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e1d128afb60a4e3d893a5a9d7863b2df.bak","index.js.e1d128afb60a4e3d893a5a9d7863b2df.bak",".bak","47465","8A2D5005488042CC4D51EFDAAD46DF7BC25D55663D7F2C7D17C09D021D0659F4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e1fab5d142824fd1bc15901d41993415.bak","index.js.e1fab5d142824fd1bc15901d41993415.bak",".bak","47068","3BA162EBC15E32A6D1AB1FBC59A74938C3B256271E14F1E038413C0BFB427BA4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e3007f0714ff4f99bfa69ccb69a30dc3.bak","index.js.e3007f0714ff4f99bfa69ccb69a30dc3.bak",".bak","46471","CC3DA11527AB32884EAD0713EE2F51C1FF47BBB469908C77C825F3C100DF1498","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e311513fe98f46d29b1cd2414b44297a.bak","index.js.e311513fe98f46d29b1cd2414b44297a.bak",".bak","45758","A77459F0FDC64939B22C4106F77914351666C24020C4A4F55881E93E97C53E4A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e37f73e0fd364adf9e523062677d1631.bak","index.js.e37f73e0fd364adf9e523062677d1631.bak",".bak","47290","7F26A2480033196BCB2FA308908B2EFDE876807910A3E0484FC8B3A8D73F0A95","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e4efea66a8474d2e96799d7dd66a2cdc.bak","index.js.e4efea66a8474d2e96799d7dd66a2cdc.bak",".bak","46907","8BAE3A3869823E4A9938AA2BCAB3D0E25B54087CE3D6D404F6DA227BBDE79B4B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e645a57721b048bdaf142a5214acbdd3.bak","index.js.e645a57721b048bdaf142a5214acbdd3.bak",".bak","47964","24D00109FEB1E177F13B1D7C94A80B4461B5A7FDE5D217936AF1826FD4831662","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e65ad4e15ee5425b97bb4da428e66555.bak","index.js.e65ad4e15ee5425b97bb4da428e66555.bak",".bak","47071","E810DC79AE5A64BA5798468190F49F5BFE8FDC80AA26670C45FE24B852BB16E6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e6fa4f6d0acc4197a99647a0a2ce436d.bak","index.js.e6fa4f6d0acc4197a99647a0a2ce436d.bak",".bak","46692","C71834165F199E0C34A3339D312C8871B822D2E356D061F1A722591BAFBA4E7C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e72ff077541442e3afb62c4ea9361487.bak","index.js.e72ff077541442e3afb62c4ea9361487.bak",".bak","47444","99796F176255BA25B92DEF700122F8BADF6EA11DD77E8307471B0EC8B54CD406","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.e89836cfadba4c00a8c42c33c96f852a.bak","index.js.e89836cfadba4c00a8c42c33c96f852a.bak",".bak","48111","E4A760B5C3B82B00CBAD0B11A557853BA9A5BB4DC1F00BCA80F0FB06BBB77ED8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.ebd34beaf0e846e0817141ea180ce667.bak","index.js.ebd34beaf0e846e0817141ea180ce667.bak",".bak","47823","6B24682957E420CA86F6BE0D02F4321AE633E35B2D41B4D9BBB386581D5D965A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.ece5317d8dd44dd6ae2dd8df4c26afd2.bak","index.js.ece5317d8dd44dd6ae2dd8df4c26afd2.bak",".bak","47086","D06A27397563A5770368F58B0664A15E7E52FFFEF1E2895E64C1D4BD0EA5F942","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.ecf101974d564356a69c269864571f79.bak","index.js.ecf101974d564356a69c269864571f79.bak",".bak","46464","4EC9C91F63CC7AD359E15C0EC14D4819D116687E824BD4DF6CC323BCE8AD5B55","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.edf3ad583679434fa83acb374ddedadc.bak","index.js.edf3ad583679434fa83acb374ddedadc.bak",".bak","46119","03C7EAD85D6F6DB6E1B086569675E4FDA1CFCA47E7202834AB2AA3BCCA8247C2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.ee63a597fc2244579dfb1cb1fdd8bfd4.bak","index.js.ee63a597fc2244579dfb1cb1fdd8bfd4.bak",".bak","47290","7F26A2480033196BCB2FA308908B2EFDE876807910A3E0484FC8B3A8D73F0A95","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f012566643d241aaa2500c2eb330f02d.bak","index.js.f012566643d241aaa2500c2eb330f02d.bak",".bak","47884","D2B25083ADC9715ED75BDA8699AE37AF5C3A90CB17E84351CA653CC8AC498FBD","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f0a39c1d12324ca39e7475602965e5a6.bak","index.js.f0a39c1d12324ca39e7475602965e5a6.bak",".bak","46878","657086E85BAA1244D32CF1443245F2F81370DEC2982E504B3F793BA510DA55D8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
