"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"frontend\src\modules\M020\index.jsx","index.jsx",".jsx","78","E10C87004D7B794BE4009027B6BF72BD249C79F781ED8CF9A9E78046408F4AA1","EBD-PHY-0000325410","AUTHORITY_PATH","85","frontend\src\modules\M020\index.jsx","frontend\src\modules\M020\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M020\M020Component.jsx","M020Component.jsx",".jsx","155","CD75EA257DA2206B810E4199E459B366F978A165C6EAFA727BF87B11A22A526B","EBD-PHY-0000325411","AUTHORITY_PATH","85","frontend\src\modules\M020\M020Component.jsx","frontend\src\modules\M020\M020Component.jsx","M020Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M020\M020Page.jsx","M020Page.jsx",".jsx","254","9690C5F106EB408E8784F8DDA4397FA56A5E8A9C561A17CC09323E80AB204D32","EBD-PHY-0000325412","AUTHORITY_PATH","85","frontend\src\modules\M020\M020Page.jsx","frontend\src\modules\M020\M020Page.jsx","M020Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M020\README.md","README.md",".md","165","A6C1DDBBE6E95EE7C74D258853F7A9AE54F82BCE7A83DD684693E4393F3F2995","EBD-PHY-0000325413","AUTHORITY_PATH","85","frontend\src\modules\M020\README.md","frontend\src\modules\M020\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M020\styles.css","styles.css",".css","78","ED7EEBAE64EBFB69E00233FE4AA6637471FE35A3AC7C1FB594F2E3FB54134560","EBD-PHY-0000325414","AUTHORITY_PATH","85","frontend\src\modules\M020\styles.css","frontend\src\modules\M020\styles.css","styles.css","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M021\index.jsx","index.jsx",".jsx","53","54D0D46BA781F9CE71F9D6370EBCC2DCFE4091EB23BCCD5EDF60018FB59E52F9","EBD-PHY-0000325415","AUTHORITY_PATH","85","frontend\src\modules\M021\index.jsx","frontend\src\modules\M021\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M021\M021Component.jsx","M021Component.jsx",".jsx","107","1FFC48B83CC33AE1FFF1E6FC53EE09E5FA45D834A446E412F361F1F462E8ADD3","EBD-PHY-0000325416","AUTHORITY_PATH","85","frontend\src\modules\M021\M021Component.jsx","frontend\src\modules\M021\M021Component.jsx","M021Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M021\M021Page.jsx","M021Page.jsx",".jsx","695","3D1B33E084E84F5F9B647E0488811B988838AC178D298BF47FA44E6D5C1BB768","EBD-PHY-0000325417","AUTHORITY_PATH","85","frontend\src\modules\M021\M021Page.jsx","frontend\src\modules\M021\M021Page.jsx","M021Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M021\README.md","README.md",".md","458","5C8C5428F3EDA69AF2A466E5416E2C87760020D68C5D57EF31CBB90D57AE9487","EBD-PHY-0000325418","AUTHORITY_PATH","85","frontend\src\modules\M021\README.md","frontend\src\modules\M021\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M021\styles.css","styles.css",".css","57","77B6763858FC917CCB699CC1A8CE34D1BA6244D5E8C7D711F4DB355E1E07B269","EBD-PHY-0000325419","AUTHORITY_PATH","85","frontend\src\modules\M021\styles.css","frontend\src\modules\M021\styles.css","styles.css","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M022\index.jsx","index.jsx",".jsx","53","E80837A6638C19CBEFBADB60DF54FEC7FEB5FA62154F759739229F9E39A830F8","EBD-PHY-0000325420","AUTHORITY_PATH","85","frontend\src\modules\M022\index.jsx","frontend\src\modules\M022\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M022\M022Component.jsx","M022Component.jsx",".jsx","107","3FF3E392E6A271D51D4344F34D927D2B1699F98996180D817B4D175AFE3EE198","EBD-PHY-0000325421","AUTHORITY_PATH","85","frontend\src\modules\M022\M022Component.jsx","frontend\src\modules\M022\M022Component.jsx","M022Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M022\M022Page.jsx","M022Page.jsx",".jsx","599","FB1244EA4FEA8FECD66470DB434C1788416B58B2BDB884B9EAD1E822A0ECBFF4","EBD-PHY-0000325422","AUTHORITY_PATH","85","frontend\src\modules\M022\M022Page.jsx","frontend\src\modules\M022\M022Page.jsx","M022Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M022\README.md","README.md",".md","339","6AD7584A77A59930855D64E72468573D6B712C363A05A61B54D3DC2572196F02","EBD-PHY-0000325423","AUTHORITY_PATH","85","frontend\src\modules\M022\README.md","frontend\src\modules\M022\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M022\styles.css","styles.css",".css","57","046DD480B3BB11A5A1961529809AFF67D9DFE8DCA48F0EEE5491DB627FF4CC18","EBD-PHY-0000325424","AUTHORITY_PATH","85","frontend\src\modules\M022\styles.css","frontend\src\modules\M022\styles.css","styles.css","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M023\index.jsx","index.jsx",".jsx","53","847B3C506240EAA7FFB7492FDDF794ECF08FBD16614B404B1419A422B83B2AE9","EBD-PHY-0000325425","AUTHORITY_PATH","85","frontend\src\modules\M023\index.jsx","frontend\src\modules\M023\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M023\M023Component.jsx","M023Component.jsx",".jsx","107","C2463BF7EA1837FFFDC206E2951BDB3AFAEACFF4DA267D378BFA5F53470C9841","EBD-PHY-0000325426","AUTHORITY_PATH","85","frontend\src\modules\M023\M023Component.jsx","frontend\src\modules\M023\M023Component.jsx","M023Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M023\M023Page.jsx","M023Page.jsx",".jsx","599","733832E5808283EE60850724C45C29D1D18D2BD962EA188408D4EFE1F2F5C2EC","EBD-PHY-0000325427","AUTHORITY_PATH","85","frontend\src\modules\M023\M023Page.jsx","frontend\src\modules\M023\M023Page.jsx","M023Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M023\README.md","README.md",".md","334","8A6E97B2A97CADDA406DD80436ABB32ABC8633DBBA5DF05EC4DAA6EBB27536D4","EBD-PHY-0000325428","AUTHORITY_PATH","85","frontend\src\modules\M023\README.md","frontend\src\modules\M023\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M023\styles.css","styles.css",".css","57","BDE75C4AB398B34F8EF2FEB2B38AA22798A598FE60096C2C8B7EDCE789477B27","EBD-PHY-0000325429","AUTHORITY_PATH","85","frontend\src\modules\M023\styles.css","frontend\src\modules\M023\styles.css","styles.css","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M024\index.jsx","index.jsx",".jsx","53","6881483023987E84D2EFA6D05F2D463833CB20B120AB13C87515CBA7A133BA22","EBD-PHY-0000325430","AUTHORITY_PATH","85","frontend\src\modules\M024\index.jsx","frontend\src\modules\M024\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M024\M024Component.jsx","M024Component.jsx",".jsx","107","1EE3FE856D50869B35F5029E8CDB90BE3B2D5B9BB484452BEB6F61A35147EE6F","EBD-PHY-0000325431","AUTHORITY_PATH","85","frontend\src\modules\M024\M024Component.jsx","frontend\src\modules\M024\M024Component.jsx","M024Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M024\M024Page.jsx","M024Page.jsx",".jsx","599","64B928E4E487966B62851566E4F75AA0DA576124C3735185BF0F7220B0C13A6D","EBD-PHY-0000325432","AUTHORITY_PATH","85","frontend\src\modules\M024\M024Page.jsx","frontend\src\modules\M024\M024Page.jsx","M024Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M024\README.md","README.md",".md","364","F30C60B471D8848A09B94F299232EFBA1960F3E9B3AE54F3424F3C7BC487DEB4","EBD-PHY-0000325433","AUTHORITY_PATH","85","frontend\src\modules\M024\README.md","frontend\src\modules\M024\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M024\styles.css","styles.css",".css","57","A980E2985C97965D97B5C70EBD0F1619CBB020A3445131049610ECD868372B2C","EBD-PHY-0000325434","AUTHORITY_PATH","85","frontend\src\modules\M024\styles.css","frontend\src\modules\M024\styles.css","styles.css","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M025\index.jsx","index.jsx",".jsx","53","D2212C6B44E16FC615689B6BAAA16F1328076AA34F2EA60B4CCB4276722003EA","EBD-PHY-0000325435","AUTHORITY_PATH","85","frontend\src\modules\M025\index.jsx","frontend\src\modules\M025\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M025\M025Component.jsx","M025Component.jsx",".jsx","107","4704564ED37144D8BA4D5857BE1C267551C65BB23542FA8917C8072CD2F6A98D","EBD-PHY-0000325436","AUTHORITY_PATH","85","frontend\src\modules\M025\M025Component.jsx","frontend\src\modules\M025\M025Component.jsx","M025Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M025\M025Page.jsx","M025Page.jsx",".jsx","599","A7E8A036AE9E5EC572A5E01522C665BD6C4033DAAED6FB1CE8E453AAD664A4D8","EBD-PHY-0000325437","AUTHORITY_PATH","85","frontend\src\modules\M025\M025Page.jsx","frontend\src\modules\M025\M025Page.jsx","M025Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M025\README.md","README.md",".md","364","7019531C58AE722A1E920A33E6A7FAD35B1DDF689985056217EEC5B444212534","EBD-PHY-0000325438","AUTHORITY_PATH","85","frontend\src\modules\M025\README.md","frontend\src\modules\M025\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M025\styles.css","styles.css",".css","57","479B92AF8B576920540DC5E1FC38B7690999F8C9C779290E174C3274118DD8AC","EBD-PHY-0000325439","AUTHORITY_PATH","85","frontend\src\modules\M025\styles.css","frontend\src\modules\M025\styles.css","styles.css","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M026\index.jsx","index.jsx",".jsx","53","4A3E714D043DD796AB614045D4CA5B491F452513B656175757A6C7348CDAEE49","EBD-PHY-0000325440","AUTHORITY_PATH","85","frontend\src\modules\M026\index.jsx","frontend\src\modules\M026\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M026\M026Component.jsx","M026Component.jsx",".jsx","107","21924EAB10A659B9F8DABA95D7A482E1316AE37EC57F1191907DC87EEEA761A8","EBD-PHY-0000325441","AUTHORITY_PATH","85","frontend\src\modules\M026\M026Component.jsx","frontend\src\modules\M026\M026Component.jsx","M026Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M026\M026Page.jsx","M026Page.jsx",".jsx","599","C4E021D905D7221B0490C016C1BB53173E7114FC8B13BC512FE837E5CAD798C8","EBD-PHY-0000325442","AUTHORITY_PATH","85","frontend\src\modules\M026\M026Page.jsx","frontend\src\modules\M026\M026Page.jsx","M026Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M026\README.md","README.md",".md","352","FA6CDDBF3F21E6662828EFD6F138F538B360EEBB395BA90AF7ADDB7E3B5D7331","EBD-PHY-0000325443","AUTHORITY_PATH","85","frontend\src\modules\M026\README.md","frontend\src\modules\M026\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M026\styles.css","styles.css",".css","57","3D874D4C6EFD5AE996C8D4A1E7BEC8F78D2EDC73D4D3FC8C8DB1D6BBA93F82EA","EBD-PHY-0000325444","AUTHORITY_PATH","85","frontend\src\modules\M026\styles.css","frontend\src\modules\M026\styles.css","styles.css","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M027\index.jsx","index.jsx",".jsx","53","3359EB0EBF46F4AEF5A985F0409CDC9E545B433DDAE8F11425F3F4033D320BEB","EBD-PHY-0000325445","AUTHORITY_PATH","85","frontend\src\modules\M027\index.jsx","frontend\src\modules\M027\index.jsx","index.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M027\M027Component.jsx","M027Component.jsx",".jsx","107","A9414A3EA4D8C229CB0F1B0CC5C35FBCD0C94271F9C71FD2577FB42CF93B1EDF","EBD-PHY-0000325446","AUTHORITY_PATH","85","frontend\src\modules\M027\M027Component.jsx","frontend\src\modules\M027\M027Component.jsx","M027Component.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M027\M027Page.jsx","M027Page.jsx",".jsx","1043","77EF7413865AF4F79A5D867595999A1B95CF0B592B6EDE970A15A9AC8D141FEC","EBD-PHY-0000325447","AUTHORITY_PATH","85","frontend\src\modules\M027\M027Page.jsx","frontend\src\modules\M027\M027Page.jsx","M027Page.jsx","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"frontend\src\modules\M027\README.md","README.md",".md","626","A2472B677777C7DD9D3A401981C179775C0F66CC85857E081F676675E79AAABE","EBD-PHY-0000325448","AUTHORITY_PATH","85","frontend\src\modules\M027\README.md","frontend\src\modules\M027\README.md","README.md","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
