Type,File,Line,Issue,Severity
BROKEN_REQUIRE,sharedInfrastructureService.js,16,../database/pool,HIGH
BROKEN_REQUIRE,sharedInfrastructureService.js,17,../utils/logger,HIGH
BROKEN_REQUIRE,sharedInfrastructureService.js,398,../middleware/auth,HIGH
BROKEN_REQUIRE,sheepService.js,23,../utils/logger,HIGH
BROKEN_REQUIRE,sheepService.js,24,../database/connection,HIGH
BROKEN_REQUIRE,sheepService.js,25,../core/signalBus,HIGH
BROKEN_REQUIRE,shelfLifeService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,shelfLifeService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,shelfLifeService.js,12,../core/signalBus,HIGH
BROKEN_REQUIRE,shelfLifeService.js,18,../database/pool,HIGH
BROKEN_REQUIRE,smsAuthService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,smsAuthService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,smsAuthService.js,482,../middleware/rateLimiter,HIGH
BROKEN_REQUIRE,soilTestingService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,soilTestingService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,soilTestingService.js,9,../database/connection,HIGH
BROKEN_REQUIRE,subsidyService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,subsidyService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,systemAdministrationService.js,12,../database/connection,HIGH
BROKEN_REQUIRE,systemAdministrationService.js,15,../utils/logger,HIGH
BROKEN_REQUIRE,tenantManagementService.js,12,../database/connection,HIGH
BROKEN_REQUIRE,tenantManagementService.js,15,../utils/logger,HIGH
BROKEN_REQUIRE,unifiedLedgerService.js,19,../database/pool,HIGH
BROKEN_REQUIRE,unifiedLedgerService.js,20,../utils/logger,HIGH
BROKEN_REQUIRE,unifiedLedgerService.js,21,../utils/signalBus,HIGH
BROKEN_REQUIRE,userManagementService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,userManagementService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,v42IntelligenceService.js,15,../database/connection,HIGH
BROKEN_REQUIRE,v42IntelligenceService.js,16,../middleware/auth,HIGH
BROKEN_REQUIRE,v42IntelligenceService.js,17,../middleware/admin,HIGH
BROKEN_REQUIRE,v42IntelligenceService.js,18,../utils/logger,HIGH
BROKEN_REQUIRE,valueCommerceService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,valueCommerceService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,valueCommerceService.js,60,../database/pool,HIGH
BROKEN_REQUIRE,villageProfileService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,villageProfileService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,villageProfileService.js,278,../middleware/auth,HIGH
BROKEN_REQUIRE,voiceAIService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,voiceAIService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,voiceAIService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,weatherService.js,18,../database/pool,HIGH
BROKEN_REQUIRE,weatherService.js,19,../utils/logger,HIGH
BROKEN_REQUIRE,weatherService.js,20,../core/signalBus,HIGH
BROKEN_REQUIRE,whatsappService.js,35,../utils/logger,HIGH
BROKEN_REQUIRE,whatsappService.js,36,../database/pool,HIGH
BROKEN_REQUIRE,wikipediaService.js,24,../utils/logger,HIGH
BROKEN_REQUIRE,analyticsService.test.js,1,../services/analyticsService,HIGH
BROKEN_REQUIRE,arVrService.test.js,6,../index,HIGH
BROKEN_REQUIRE,blockchainTraceabilityService.test.js,6,../index,HIGH
BROKEN_REQUIRE,consumerHealthService.test.js,6,../index,HIGH
BROKEN_REQUIRE,conversationalAIService.test.js,6,../index,HIGH
BROKEN_REQUIRE,decisionEngine.test.js,9,../core/signalBus,HIGH
BROKEN_REQUIRE,decisionEngine.test.js,10,../core/decisionEngine,HIGH
BROKEN_REQUIRE,decisionSupport.test.js,10,../core/mcda,HIGH
BROKEN_REQUIRE,decisionSupport.test.js,11,../services/decisionSupportService,HIGH
BROKEN_REQUIRE,enterpriseControl.test.js,10,../core/erpAgents,HIGH
BROKEN_REQUIRE,enterpriseControl.test.js,11,../services/enterpriseControlService,HIGH
BROKEN_REQUIRE,enterpriseControl.test.js,12,../core/signalBus,HIGH
BROKEN_REQUIRE,foodIntelligenceService.test.js,6,../index,HIGH
BROKEN_REQUIRE,formService.test.js,3,../services/formService,HIGH
BROKEN_REQUIRE,geo.test.js,10,../utils/geo,HIGH
BROKEN_REQUIRE,giIntelligenceService.test.js,6,../index,HIGH
BROKEN_REQUIRE,iotIntegrationService.test.js,6,../index,HIGH
BROKEN_REQUIRE,knowledgeGraphService.test.js,6,../index,HIGH
BROKEN_REQUIRE,laboratoryERPService.test.js,6,../index,HIGH
BROKEN_REQUIRE,moduleCatalogService.test.js,1,../services/moduleCatalogService,HIGH
BROKEN_REQUIRE,multilingualService.test.js,6,../index,HIGH
BROKEN_REQUIRE,nutritionIntelligenceService.test.js,6,../index,HIGH
BROKEN_REQUIRE,organicTraceabilityService.test.js,6,../index,HIGH
BROKEN_REQUIRE,predictiveAnalyticsService.test.js,6,../index,HIGH
BROKEN_REQUIRE,statistics.test.js,9,../utils/statistics,HIGH
BROKEN_REQUIRE,valueCommerceService.test.js,6,../index,HIGH
BROKEN_REQUIRE,voiceAIService.test.js,6,../index,HIGH
BROKEN_REQUIRE,signalBus.js,10,../core/signalBus,HIGH
BROKEN_REQUIRE,socketServer.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,socketServer.js,8,../middleware/auth,HIGH
POTENTIALLY_BROKEN_URL,digitalProductPassportService.js,947,      verification_url: `${process.env.BASE_URL || 'http://localhost:3001'}/verify/${product_id}/${batch_id}`,MEDIUM
POTENTIALLY_BROKEN_URL,inputValidation.test.js,117,      const result2 = validateSchema({ website: 'https://afrera.com' }, schema);,MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,35,    const loginResponse = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,49,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,72,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,82,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,97,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,118,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,128,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,142,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,152,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,farmerPortal.test.js,167,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,28,    const loginResponse = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,41,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,60,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,79,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,100,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,121,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,131,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,157,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,insurance.test.js,168,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,40,    const loginResponse = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,55,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,75,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,93,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,105,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,121,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,130,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,140,      const reviewResponse = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,152,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,163,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,182,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,marketplace.test.js,192,      const response = await request('http://localhost:3001'),MEDIUM
POTENTIALLY_BROKEN_URL,index.js,313,    origin: process.env.FRONTEND_URL || 'http://localhost:3000',,MEDIUM
POTENTIALLY_BROKEN_URL,index.js,334,  origin: process.env.FRONTEND_URL || 'http://localhost:3000',,MEDIUM
POTENTIALLY_BROKEN_URL,index.js,878,    logger.info(`API Gateway: http://localhost:${PORT}/api/v1`);,MEDIUM
POTENTIALLY_BROKEN_URL,api.js,3,const API_BASE_URL = import.meta.env.VITE_API_URL || 'http://localhost:3001/api/v1',MEDIUM
